gene_id,FC_DENV,padj_DENV,FC_ZIKV,padj_ZIKV,category
ENSG00000003056,-0.1669315922535123,0.6089436718343391,-0.025949235283493955,0.9753087490520128,Other
ENSG00000003096,-1.2469724114272296,0.04910194044684906,0.04300280454300572,0.9790428040529698,Other
ENSG00000003137,-0.1405889440839727,0.9201290395286207,-0.0059992910049764675,0.9986620065166275,Other
ENSG00000003147,1.1910416816465899,0.0009459027260728347,0.2363236715203079,0.7347561705508991,Other
ENSG00000003249,-0.8516486734703618,0.024578253410609655,-0.3334479227740697,0.6668477605749052,Other
ENSG00000003393,-0.27167279261810917,0.514632392889779,0.3497716338074954,0.581104799927933,Other
ENSG00000003400,-0.08274487189350108,0.9107583593935106,0.32972470872175375,0.70278674532164,Other
ENSG00000003402,0.025093121652443543,0.95657840759803,-0.13098946011650753,0.8341332545549,Other
ENSG00000003436,-0.1522667531514693,0.6694649189959998,-0.2100012163096161,0.7190745906990135,Other
ENSG00000003509,0.04094047762739419,0.9370991578113289,0.1496190479715619,0.8245597274263423,Other
ENSG00000003756,0.22141912617627207,0.5154905060369053,0.36265139704733684,0.4810374937554321,Other
ENSG00000003987,-0.013900651814023429,0.9911750453259842,0.5598440982279778,0.7790852036525959,Other
ENSG00000003989,-0.0739257725189995,0.8934456702334387,0.2156416567464697,0.6811245115488861,Other
ENSG00000004059,-0.227869381200345,0.4729418945875301,-0.1144173357990297,0.8245597274263423,Other
ENSG00000004139,0.989173298244712,,0.21000363631469798,0.965011590607161,Other
ENSG00000004142,0.012508591211601862,0.9778995244358719,0.11913656258364913,0.8134335093863346,Other
ENSG00000004399,0.1307153102751121,0.8581099808301101,-0.5950966623411502,0.556068727591246,Other
ENSG00000004455,0.2697671611926148,0.3545938221985006,-0.47233183253283895,0.21882778218055302,Other
ENSG00000004468,0.14534770785016077,0.9186622240951924,0.1657076929041254,0.9197259663947543,Other
ENSG00000004478,-0.4760254736958461,0.09566455490385685,-0.17424886209588086,0.8339369474231784,Other
ENSG00000004487,-0.327881784941989,0.28907322475820024,0.13925805585009243,0.8134335093863346,Other
ENSG00000004534,0.5836846836868537,0.023023756865718937,-0.0510272352548466,0.9446258266484694,Other
ENSG00000004660,-0.3895945077512396,,-0.7654188404169809,0.854238707185297,Other
ENSG00000004700,-0.34217359045087503,0.33730585993418893,0.11501293945191075,0.8733753430701615,Other
ENSG00000004766,-0.5962594909734925,0.1512054076057049,0.47250805752466196,0.49291354739063076,Other
ENSG00000004777,-0.3240579528939798,,-2.492107194457899,,Other
ENSG00000004779,0.26055768001747387,0.3773444634095716,-0.4389774002603604,0.22338064204509556,Other
ENSG00000004799,-1.758730117392056,0.08277732822373102,0.2971961281973039,0.9052974676769011,Other
ENSG00000004838,-0.8626484273257655,0.45697991478339367,-0.7941120654463292,0.7248506222515012,Other
ENSG00000004846,-1.1799226087545194,,-0.41416730532326634,,Other
ENSG00000004848,2.6226759722592123,,0.04406709710719594,,Other
ENSG00000004864,-0.32082112328754153,0.3603932361036297,0.3688540592128854,0.3291067519281879,Other
ENSG00000004866,0.01687470520796119,0.9737394174236973,0.2542300745165102,0.581708164242721,Other
ENSG00000004897,0.02282632701403848,0.9697362258805707,-0.6582724976855101,0.028650721416137035,Other
ENSG00000004948,-0.03283414732591395,,1.5426029858217647,0.6644154670215263,Other
ENSG00000004961,0.20255787459791763,0.5345747330233661,0.046609524665955894,0.952364629711494,Other
ENSG00000004975,-0.009622489456340774,0.9862787213882144,0.0016803454629635767,0.9995316201641901,Other
ENSG00000005007,0.08378302992447115,0.858642585939227,-0.10632338657348912,0.8881079944186916,Other
ENSG00000005020,0.22611431259634865,0.6159522204123045,0.39443440816166353,0.5111389959558444,Other
ENSG00000005022,-0.010273267964237193,0.9819373618002019,-0.1367822747796501,0.7828729445579391,Other
ENSG00000005059,0.009157082262147091,0.9908416416495761,0.2214686188207454,0.8184554504820292,Other
ENSG00000005073,-0.12530956946850483,0.9198131184234383,0.08314779725833775,0.9728384524003115,Other
ENSG00000005075,0.35061347062645204,0.22415893320459732,-0.32186986682256014,0.38729354635527113,Other
ENSG00000005100,-0.10369565404719834,0.8059791276989728,-0.13833947329090307,0.8657769553390623,Other
ENSG00000005108,0.6503042085555099,0.27293386084130855,0.6693979395947321,0.2858177040325223,Other
ENSG00000005156,-0.017558259560150415,0.972768915505231,0.14669362859746768,0.8051898185906463,Other
ENSG00000005175,-0.2855870246618388,0.3114381970508589,0.37232605632398535,0.2974416443295303,Other
ENSG00000005187,0.06435280621246753,0.9330112204714224,0.8202146421338941,0.08414514580808097,Other
ENSG00000005189,-0.5513612019033838,0.25919298156516124,0.175948900296425,0.8545930614904311,Other
ENSG00000005194,0.004347202431256162,0.9908416416495761,-0.03642564568178056,0.9588367965041916,Other
ENSG00000005206,0.21237909882019912,0.7807067792939025,0.6041522984991351,0.5235301077728277,Other
ENSG00000005238,2.0089809228651694,0.012637700107386634,0.7230710938179363,0.7488312229431553,Other
ENSG00000005243,0.9663891169929189,0.10395668781861889,0.16725398678098546,0.9174593851492209,Other
ENSG00000005249,0.220529169809839,0.8251679329029848,0.11301821839828376,0.962142298593394,Other
ENSG00000005302,-0.6258856534975881,0.17799507284374394,0.12569919845594546,0.9219209883451037,Other
ENSG00000005339,0.8161280833058779,0.04861207107155635,0.2715791766550991,0.7488312229431553,Other
ENSG00000005379,-1.65103763687194,,-2.2230402810304417,,Other
ENSG00000005421,-0.5134256627265755,0.1577588684028874,-0.10870542310623127,0.8595400013293903,Other
ENSG00000005436,-0.2979166432563387,0.45722868513895565,-0.07227061726384734,0.9470158896305397,Other
ENSG00000005448,0.5464840013701779,0.3163101229331333,0.38882815025316775,0.545724612075402,Other
ENSG00000005469,-0.8423658579320635,0.058593171008350396,-0.43043622875930776,0.5162665128354048,Other
ENSG00000005471,0.08811164562936402,0.8785171456350209,0.46284236966678105,0.47168795846405426,Other
ENSG00000005483,0.13430931637264812,0.7243981388928721,0.06314650070488216,0.9340547517999019,Other
ENSG00000005486,-0.03500420409472375,0.9419710816317131,0.08901710285894054,0.9121078778145915,Other
ENSG00000005700,0.6359330122090905,0.0821809933687551,0.36814465384815714,0.4810374937554321,Other
ENSG00000005801,-0.36994942984399176,0.3484134414216047,0.10797584564328981,0.886633805596524,Other
ENSG00000005810,-0.17182232074045672,0.6954307251536389,-0.026973037441909854,0.9777721494853112,Other
ENSG00000005812,-1.269120338128739,4.95692087060378e-05,0.5007141049385182,0.33832863912451905,Other
ENSG00000005844,-0.047626836929003866,0.9690598840663756,-0.36272352758453785,0.8195420772627757,Other
ENSG00000005882,-0.3377412746804037,0.5691930387946036,-0.06409567398437307,0.9704042108920791,Other
ENSG00000005884,2.355740673858272,,-3.0923458756823368,,Other
ENSG00000005889,0.2423764027993136,0.48218788566954013,-0.12079327759134718,0.887429257413567,Other
ENSG00000005893,-0.03184073903526243,0.9434522417435919,0.2658068488260705,0.49362943259606384,Other
ENSG00000005961,0.9095724271417525,,3.7319814960812705,0.11536559403201489,Other
ENSG00000005981,1.2524979780700625,,0.6187544640089176,0.8581191164529239,Other
ENSG00000006007,-0.5951264579538532,0.07708094276067906,-0.05707478592254972,0.952364629711494,Other
ENSG00000006015,0.29095468331477514,0.3822793566717472,-0.3889516203676743,0.3401331341943989,Other
ENSG00000006016,-0.2783343669624916,0.36038448318623423,-0.27578842627459266,0.5741583312946925,Other
ENSG00000006025,1.6438053245884183,,0.39958620342351625,0.9133255100694812,Other
ENSG00000006042,-0.12964292279718484,0.7426871968646888,-0.14601327190457658,0.7783163379163849,Other
ENSG00000006062,-0.0059392457368008,0.9958956205663755,0.22330306304973824,0.9384105478472075,Other
ENSG00000006118,-0.30930520830811015,0.5680529561041756,-0.863613721392611,0.1055108243197184,Other
ENSG00000006125,0.1400066127435297,0.7111641613540086,0.30725488711041626,0.5625041484003382,Other
ENSG00000006194,-0.04992864748381915,0.9260234239820895,0.04637325321636061,0.9669158743927975,Other
ENSG00000006210,-0.19009821825754267,0.7209896515310779,0.1321659627342093,0.8747803405009339,Other
ENSG00000006282,-0.0077419594316250374,0.9878484581962693,0.2230046761669703,0.7171550909362702,Other
ENSG00000006327,0.6645333196106918,0.0803124284031194,-0.06341227295663959,0.9364375847029348,Other
ENSG00000006377,0.14546419455860068,0.7767723167168973,-0.6103060232903357,0.23759475777716982,Other
ENSG00000006432,0.07178621774779596,0.9277825140820263,-0.2369570436246244,0.8323033031174014,Other
ENSG00000006451,0.35025675673863077,0.23303719557529953,-0.18992935241792983,0.6845245547389766,Other
ENSG00000006453,0.05674853653380349,0.9028571383953609,0.48818276607137906,0.23567038437201124,Other
ENSG00000006459,0.27733466385762356,0.5682759674771402,-0.22550910423146406,0.8401102116578146,Other
ENSG00000006468,0.2052132109884561,0.7188339830841356,0.15938600380085022,0.8888298472447851,Other
ENSG00000006530,-0.2408037564681878,0.5079650289714223,0.09054303707947935,0.8868771180917406,Other
ENSG00000006534,0.35635389000914014,0.6194567270332214,0.3960299735166203,0.7069856054507011,Other
ENSG00000006555,0.6554742962113502,0.292629211170716,-0.12567230192695128,0.9431219153166673,Other
ENSG00000006576,-0.13287381681416216,0.8200029427909741,0.04133355844633241,0.9724205208206501,Other
ENSG00000006606,0.8457113380798504,,-3.648777659737831,,Other
ENSG00000006607,-0.23366763772018995,0.6092213860309038,-0.36412643950005996,0.6126528429709839,Other
ENSG00000006611,0.4685915746150184,0.18153100773995737,-0.7462733446265374,0.027007837825043377,Other
ENSG00000006625,-0.45592365586444444,0.07863353318852012,-0.20964917591295373,0.6359037908020132,Other
ENSG00000006634,-0.5532607201645104,0.0532605620632605,-0.07183373598368513,0.9258592113198444,Other
ENSG00000006638,-0.19934711369828634,0.8513756525172713,-0.7688118790435591,0.4746902616084375,Other
ENSG00000006652,0.21456735173836816,0.6709983754551312,0.7055800211534977,0.07454966833510769,Other
ENSG00000006659,-1.2944192904245062,,-2.5524266513357907,,Other
ENSG00000006695,0.02331258208552503,0.9637778198559727,0.40221970148896896,0.36446962793346266,Other
ENSG00000006704,0.4216124707506126,0.31645098459895826,0.5964381738575864,0.3457565072766561,Other
ENSG00000006712,-0.1879016567409898,0.5520709926431668,-0.05363597433966191,0.9404767716037318,Other
ENSG00000006715,-0.197238910525502,0.6573395836677443,0.01955114992923428,0.9823753930205802,Other
ENSG00000006740,0.3253821553014562,,-0.9729352644866275,0.7775354669364426,Other
ENSG00000006744,-0.2185065550280055,0.5512342593270934,-0.2748708486587548,0.5593851389076792,Other
ENSG00000006747,1.4643586927815162,0.10051961582077913,-2.871071314604857,0.2584005508785354,Other
ENSG00000006756,-0.28688348313142953,0.6495839967606277,-0.4620080498912618,0.6354683536328349,Other
ENSG00000006757,0.22314243174858397,0.550133290447757,-0.21910516872187982,0.7435348749656873,Other
ENSG00000006831,0.02294959080895792,0.9632950454942695,-0.16914781446068938,0.7716736306005443,Other
ENSG00000006837,0.3523431494987368,0.623393984083854,0.321004282530029,0.8357584536952437,Other
ENSG00000007001,-0.28917139035932954,,-2.071854407108581,,Other
ENSG00000007047,0.5926811835972554,0.38860186892720366,-0.5293890707088182,0.760692227729461,Other
ENSG00000007062,-0.24661322348377432,0.6494365439570833,-0.07559722002310021,0.9476925840251154,Other
ENSG00000007080,-0.017522361606916975,0.9737394174236973,-0.1250151157863286,0.8299207544006343,Other
ENSG00000007168,0.25061287084491396,0.47287430837727995,0.38849474858307326,0.38629422395427326,Other
ENSG00000007202,0.8669501373905334,0.0048012238984633335,-0.9516016711339139,0.032140081885030744,Other
ENSG00000007216,2.9433950312693167,,-0.27268719107199463,,Other
ENSG00000007255,0.8471450832271683,0.0003717411614201971,-0.3894693758371667,0.31721738826566975,Other
ENSG00000007314,0.05562955838342113,,-4.446085146767345,,Other
ENSG00000007341,0.27172661078311017,0.48531587584933683,0.43344581368435603,0.4246315550364595,Other
ENSG00000007372,-0.03411330172124844,0.9744654978858928,0.3003765207089532,0.7541726581165332,Other
ENSG00000007376,-0.5331070107301139,0.1355250031187424,-0.525291227450119,0.3012907443603609,Other
ENSG00000007384,-0.2617734372659822,0.5454550241135533,0.19606363526329104,0.8177452903804034,Other
ENSG00000007392,0.5894665131140093,0.016655849683080846,-0.2157699269864964,0.7496980000639658,Other
ENSG00000007516,1.2091379686679165,,-0.7382332131963024,,Other
ENSG00000007520,-0.6215591591544866,0.012274898365824391,0.01262860548202133,0.9890898751904876,Other
ENSG00000007541,0.3351117402855422,0.6097942875452369,-0.018923618439764096,0.9903552293345185,Other
ENSG00000007545,0.3119576297102131,0.6911067321976005,0.24694200589622942,0.8733932669033228,Other
ENSG00000007866,0.11192751117896756,0.8423583547057852,-0.03199977145570872,0.9793483789844869,Other
ENSG00000007923,-0.35027446027141657,0.2532803654290671,-0.0026944780636641423,0.9971610322371545,Other
ENSG00000007933,-0.9309967475607664,,-1.5530554299429637,0.5806496566108477,Other
ENSG00000007944,-0.2761126776783706,0.7269928493927739,-0.09844143187271882,0.9472978369626152,Other
ENSG00000007952,0.6809959981811149,0.423190787384241,-2.7696628854947476,0.005860124500925089,Other
ENSG00000007968,-0.5996320181492727,0.33892744370861916,-1.8779855247811215,0.007361550848291655,Other
ENSG00000008018,-0.05831005236821418,0.8985463747198937,-0.2343010470739689,0.5680621727829529,Other
ENSG00000008083,0.4082654438739364,0.2510511290550978,0.16788984051574776,0.8368668276410186,Other
ENSG00000008086,1.0525933370653584,0.12119528342990321,0.06545172152218923,0.9793483789844869,Other
ENSG00000008128,0.46949891769044577,0.19080802390832882,-0.1796547125235227,0.8412543297130699,Other
ENSG00000008130,-0.3965811197230779,0.17805823451959713,0.13823333781334238,0.8221348652112511,Other
ENSG00000008196,-1.0172131962417759,,-1.5294196815256516,,Other
ENSG00000008226,0.3402057601273699,,-1.1382919512784215,,Other
ENSG00000008256,1.0476517092839202,0.10937079978837982,0.855924344107424,0.37606610426612846,Other
ENSG00000008277,-0.2787409806663162,0.7357473392769202,-0.5427229651211941,0.7288818047339832,Other
ENSG00000008282,-0.8000614523849248,0.005109905116007913,0.3105805782117958,0.4691828637274294,Other
ENSG00000008283,2.2556744163710496,,2.684225297438688,0.08643437600613242,Other
ENSG00000008294,0.38886916553697937,0.26402155034174046,0.25344970138241557,0.6238004201009378,Other
ENSG00000008300,0.7546842482875091,0.3724911634777732,-0.4644849135594253,0.8414780362365343,Other
ENSG00000008311,0.5192222079180866,0.20087585568807234,0.5543341932904233,0.41792214710357634,Other
ENSG00000008323,0.024309157826552172,0.9758637225904279,-0.046672388858969176,0.971929356182969,Other
ENSG00000008324,0.0439503151118168,0.9161617258144187,-0.2778642325086258,0.5778474495902403,Other
ENSG00000008382,0.7354597142906525,0.35216676092046534,-0.08573861680586188,0.9739562816736564,Other
ENSG00000008394,-0.5608576057890949,0.014729080253201512,0.019133642098796592,0.9793483789844869,Other
ENSG00000008405,-0.7695794817943972,0.011335374458278149,0.31274254005353286,0.5162665128354048,Other
ENSG00000008441,1.425855701382821,,0.5406567063554801,0.8998061262273774,Other
ENSG00000008513,-0.33782650704758294,0.5702147887590784,-0.01244215999598873,0.9903552293345185,Other
ENSG00000008516,1.2137557015504856,,-1.056636815058205,,Other
ENSG00000008517,1.3261239288688345,0.00016444592711621658,0.03580220434936558,0.9757478393651859,Other
ENSG00000008710,0.2506417981660766,0.7333881638758487,-1.1261927139340913,0.19036372648922467,Other
ENSG00000008735,2.4006815546423157,,-0.903180693876704,,Other
ENSG00000008838,-0.2940320922752031,0.3913538381100403,-0.1571673237014007,0.79669811414138,Other
ENSG00000008853,-0.3284590064457374,0.7762984718490803,-1.1861323858213242,0.1910333286562021,Other
ENSG00000008869,0.10720098693864016,0.8533373721933034,0.4200948397402192,0.41989054156827904,Other
ENSG00000008952,0.5825357144811312,0.07207161498203596,-0.2232537739342426,0.7042370502130404,Other
ENSG00000008988,0.25629637964203167,0.4702607526688723,-0.2968961157840412,0.545724612075402,Other
ENSG00000009307,-0.4727160047678702,0.08153843507508335,0.1977968361308731,0.6365318641148721,Other
ENSG00000009335,0.06674391752022407,0.9000574687632324,0.1583788378108666,0.8584890813545335,Other
ENSG00000009413,0.04840486302837294,0.9330029386336007,0.2344063654403718,0.6967931128215005,Other
ENSG00000009694,-1.4424104653094005,,-0.17265911972211334,0.9560164604639357,Other
ENSG00000009724,-0.38880329709139766,0.7170903166666709,-0.20444784877255467,0.9263922815239187,Other
ENSG00000009765,-2.0244551079389423,,-4.277267198645319,0.1374836298719112,Other
ENSG00000009780,-0.11915178153608678,0.866138311954172,0.12641086703796123,0.903614991277949,Other
ENSG00000009830,0.4321470753703351,0.43226471985197157,0.018506112888005688,0.990830065385545,Other
ENSG00000009844,-0.5837856002591484,0.03251431241645034,0.26342411460483023,0.545724612075402,Other
ENSG00000009950,0.23110967334309532,0.7380246462827459,-0.1913848373854606,0.9177239987658865,Other
ENSG00000009954,0.4743340937032641,0.14028775089586193,-0.3453130014618449,0.36972284715466464,Other
ENSG00000010017,-0.1775066347623606,0.7306476407224046,0.2756789978277961,0.6834955531509017,Other
ENSG00000010030,1.0533134639477435,,1.3507264053037709,,Other
ENSG00000010072,-0.2755846333029637,0.41389883267648525,0.026327539355150326,0.9793483789844869,Other
ENSG00000010165,-0.1436285689512724,0.7319082609236075,-0.03963808737371965,0.9703550261740976,Other
ENSG00000010219,0.6411126776163576,0.3021982265264232,0.38011502942453224,0.7304693230000092,Other
ENSG00000010244,-0.4624917590676642,0.07963385054677843,0.11981233082835005,0.845639949417811,Other
ENSG00000010256,0.07771008304245151,0.832416863289352,-0.055641452314600985,0.9266158356066186,Other
ENSG00000010270,-0.39441855028761014,0.1316738523911921,0.2996375771067455,0.41392938637408155,Other
ENSG00000010278,0.1709318247443574,0.7306476407224046,-0.9650081801587695,0.06889996293030734,Other
ENSG00000010292,-0.7307286662793134,0.016191260694747273,0.0704386457320837,0.9267410398926083,Other
ENSG00000010295,0.06348643685275376,0.916118307779274,0.6668084072246269,0.11186808292953204,Other
ENSG00000010310,1.5229973320157781,0.034796477993937654,0.11645301845922996,0.9724205208206501,Other
ENSG00000010318,-0.6028484311214316,0.1815644052958287,-0.6146451498929549,0.4091934101605334,Other
ENSG00000010319,-0.8600691232990205,,0.10844833389652692,0.9828284741950563,Other
ENSG00000010322,0.4520664828650462,0.3045195256837534,0.3547244249030742,0.6898495366506735,Other
ENSG00000010379,1.9360462378453989,,0.20838792185765853,0.9714746165263141,Other
ENSG00000010404,0.22144681608192343,0.6998026986048367,0.13917969878569636,0.906760916316504,Other
ENSG00000010438,0.6409704501220023,0.5313338487174529,-1.4026317290574688,0.5375218705281779,Other
ENSG00000010539,-0.1113783694691745,0.8776107658488885,0.6140143560863655,0.13843735981282582,Other
ENSG00000010610,-0.6646715092026286,,1.146118179318192,,Other
ENSG00000010626,0.003938781527587654,0.9940265264292362,-0.21515490791128633,0.8040234573876148,Other
ENSG00000010704,-0.9290307053963519,0.2788449065505363,0.26921993949489237,0.8794577622838737,Other
ENSG00000010803,0.1756437395931663,0.706800731378381,0.300692849542804,0.5797210318959026,Other
ENSG00000010810,0.047577590803680056,0.9249816838777907,0.008579475393597925,0.9917243882447662,Other
ENSG00000010818,0.8586080807064594,0.09959658499128463,1.1604984282800679,0.12350604968211984,Other
ENSG00000010932,-0.3525159854425773,,-1.2472829386585838,0.6930662292552575,Other
ENSG00000011007,0.09857512629505721,0.8278642872423303,0.3856697183878841,0.5556324756743893,Other
ENSG00000011009,-0.40132597848681656,0.17178974735176736,-0.3055967961089075,0.436401256401915,Other
ENSG00000011021,0.21416398167434486,0.6045310638239786,0.2081210693974411,0.7710756441315981,Other
ENSG00000011052,-0.3123571105400178,0.48218788566954013,-0.1710911019090447,0.8548939330787169,Other
ENSG00000011105,-0.15381553808806103,0.8065526228008295,0.11309577855610937,0.9234334553672299,Other
ENSG00000011114,-0.02795826710308415,0.9632950454942695,0.06342546285259618,0.9488303540687437,Other
ENSG00000011132,0.09287679475305836,0.8720802761168391,0.309103334288257,0.7356215811752866,Other
ENSG00000011143,-0.05482577194022709,0.9184367359551665,0.2571758688792144,0.7832604204906756,Other
ENSG00000011198,-0.06146501513799866,0.8983206730905959,0.10818744345963459,0.8988110568875185,Other
ENSG00000011201,-0.5673644779690675,,0.699225109275383,0.8519255036287849,Other
ENSG00000011243,0.0028685100461212335,0.9954992677747891,0.2369935110040891,0.7534360014533331,Other
ENSG00000011258,0.6613566059530313,0.29827606170009685,0.603729546728584,0.5162665128354048,Other
ENSG00000011260,-0.5113999637107356,0.03101077099879909,-0.005774991750830158,0.993136431777568,Other
ENSG00000011275,0.4610131208014926,0.10320102071999535,-0.27341368403757593,0.6358390472400983,Other
ENSG00000011295,-0.28356102737045985,0.4486866174660208,0.09527734229813117,0.89428829874745,Other
ENSG00000011304,-0.418057784200764,0.10046635782462966,-0.10995949899784815,0.8541861497246223,Other
ENSG00000011332,-1.0554343832725566,0.12337296151138007,-0.6238008852606192,0.6188441250883654,Other
ENSG00000011347,0.28184644412412935,0.6931007646758666,-0.2211303428320853,0.8939362369553123,Other
ENSG00000011376,-0.40708880886496474,0.3076264966977627,0.1088839648576062,0.8988110568875185,Other
ENSG00000011405,-0.03978010621634629,0.9480379401880539,0.48511643020876904,0.29883725051373167,Other
ENSG00000011422,0.3581230917637462,0.5037539421187626,-0.899210066209897,0.19772898027310334,Other
ENSG00000011426,-0.63220351594585,0.20369953781591488,-0.5805305395234862,0.31960958940833933,Other
ENSG00000011451,0.5816657886026243,0.3376929291880156,-0.6154163717021458,0.5719074541059879,Other
ENSG00000011454,0.7325109267289437,0.0229918720135089,-0.0797014523281999,0.9470158896305397,Other
ENSG00000011478,-0.2426463253710746,0.7597079628208173,-0.4390984582079808,0.7461203848030248,Other
ENSG00000011485,-0.6474825450117421,0.03210220863187469,-0.19774660768002644,0.7438767383529792,Other
ENSG00000011523,0.01676597340874783,0.9769973884211787,0.3238497587805297,0.687510045275048,Other
ENSG00000011566,-0.3728631065231277,0.32748743104522554,0.10757003629511988,0.909773776823628,Other
ENSG00000011600,0.6612386804462111,0.5922498790455716,-0.9994242507648953,0.6860473636924378,Other
ENSG00000011638,-0.03312440845271946,0.980322072043885,-1.1095394281433406,0.5168334490634372,Other
ENSG00000012048,-0.25672040114851474,0.6574248267277144,-1.0250719889717659,0.03149756106849468,Other
ENSG00000012061,0.43485902280135663,0.11393770609322038,-0.19327496132927308,0.7165409543350851,Other
ENSG00000012124,-3.037759674526939,,-3.378671291554529,,Other
ENSG00000012171,0.9891960860431105,0.00784658505263109,-1.3933986971826753,0.12229538970979673,Other
ENSG00000012174,-0.1568328495827953,0.7713939371366016,0.2471988509917042,0.6845245547389766,Other
ENSG00000012211,-0.6719201640358173,0.3289307430294861,0.10821330501432715,0.9483702842513925,Other
ENSG00000012223,3.025661264709885,,1.6031041800359482,,Other
ENSG00000012232,-0.10126047045301394,0.8805580055631026,0.16774205569948852,0.8894188566324439,Other
ENSG00000012504,-0.4712640604564473,0.06627455671454234,0.21248246835057089,0.5934263247411582,Other
ENSG00000012660,-0.9479188857396486,0.0012251055293311555,0.3270605489781589,0.4623380127448851,Other
ENSG00000012822,0.39562781283685244,0.5420869659165785,-0.01187025071599431,0.9935731323275927,Other
ENSG00000012963,-0.7116304187392786,0.13219723789484278,-0.08824978995100559,0.9147115395017446,Other
ENSG00000012983,0.10778942608420478,0.843195719739682,-0.5743027018971382,0.3433602412522041,Other
ENSG00000013016,0.24292633302248295,0.8676408044151962,-0.36967433997524535,0.8917029550172063,Other
ENSG00000013275,0.2654203383692857,0.3933760830188184,-0.12107179303765482,0.8083070383680433,Other
ENSG00000013288,-0.43767293422114745,0.38203286346476245,0.09043877635295458,0.9277534221665564,Other
ENSG00000013297,1.229148247642989,0.12766666489258224,-0.27245275245165534,0.9277534221665564,Other
ENSG00000013306,-0.2576853274892503,0.38979809663872783,-0.14856914125029988,0.7566261387950916,Other
ENSG00000013364,0.9876600185963691,0.008500198013902498,0.13347907292575265,0.920469730434297,Other
ENSG00000013374,0.37707441225487487,0.2694995133380696,0.10506205852048173,0.887429257413567,Other
ENSG00000013375,0.5886421643658103,0.12053791527722112,0.5283302561207814,0.1398659000306009,Other
ENSG00000013392,0.740169148403262,0.08253868188075505,0.5145995576597522,0.48806471065912865,Other
ENSG00000013441,0.014312457971935597,0.9828468111782656,0.7620004326805748,0.1277823277781666,Other
ENSG00000013503,-0.35602945091571475,0.3537464529280876,-0.13652693578646324,0.8545930614904311,Other
ENSG00000013523,0.27290031560258265,0.7230346842627963,0.4984847860816345,0.6553487041933819,Other
ENSG00000013561,-0.3424111031274842,0.345964359159473,0.39575671913439525,0.3224844538824045,Other
ENSG00000013563,0.1422882859232223,0.9104898113616067,0.35570668768621966,0.8546262380622287,Other
ENSG00000013573,-0.23783959208108643,0.6270150473426424,-0.5212077801399998,0.28282549958823006,Other
