gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000003056,5211.091081814209,-0.1669315922535123,0.17317619758293654,-0.9639407411839401,0.33507563646883276,0.6089436718343391,DENV_vs_Control
ENSG00000003096,216.26320603905566,-1.2469724114272296,0.44314343238738235,-2.8139250641926803,0.004894063543570765,0.04910194044684906,DENV_vs_Control
ENSG00000003137,38.88259367270797,-0.1405889440839727,0.5645475140762264,-0.24902942724673852,0.8033380186625522,0.9201290395286207,DENV_vs_Control
ENSG00000003147,1537.9936758272759,1.1910416816465899,0.27399827483577527,4.346894820270155,1.3807839043187493e-05,0.0009459027260728347,DENV_vs_Control
ENSG00000003249,300.4634797482349,-0.8516486734703618,0.27053835635910006,-3.1479775545761166,0.001644043167120304,0.024578253410609655,DENV_vs_Control
ENSG00000003393,699.7420022233414,-0.27167279261810917,0.23361518925065858,-1.1629072300029963,0.24486714370433316,0.514632392889779,DENV_vs_Control
ENSG00000003400,182.68017500443727,-0.08274487189350108,0.29830022078204627,-0.27738790027231924,0.7814822714332414,0.9107583593935106,DENV_vs_Control
ENSG00000003402,2015.4628029270225,0.025093121652443543,0.1776297787928648,0.14126641277701973,0.8876594822078463,0.95657840759803,DENV_vs_Control
ENSG00000003436,10968.87914709398,-0.1522667531514693,0.1824471102407594,-0.834580240544979,0.40395409134040317,0.6694649189959998,DENV_vs_Control
ENSG00000003509,776.2228837383884,0.04094047762739419,0.20464969563960236,0.2000514953097818,0.8414403075998735,0.9370991578113289,DENV_vs_Control
ENSG00000003756,1892.7983278766264,0.22141912617627207,0.1907085122016517,1.1610343115788537,0.24562794621431838,0.5154905060369053,DENV_vs_Control
ENSG00000003987,34.41660260141995,-0.013900651814023429,0.5740078272212247,-0.024216833211694287,0.9806796511065426,0.9911750453259842,DENV_vs_Control
ENSG00000003989,1185.0326348282952,-0.0739257725189995,0.22801316398995983,-0.32421712512289286,0.7457736577756701,0.8934456702334387,DENV_vs_Control
ENSG00000004059,6297.189348130024,-0.227869381200345,0.18156990155462527,-1.2549953447641793,0.20948044990349934,0.4729418945875301,DENV_vs_Control
ENSG00000004139,18.356169323882753,0.989173298244712,0.846289132275171,1.1688361111118255,0.2424696682025811,,DENV_vs_Control
ENSG00000004142,10902.530809800213,0.012508591211601862,0.16987316699102584,0.07363488556296048,0.9413009118118213,0.9778995244358719,DENV_vs_Control
ENSG00000004399,224.25334126848017,0.1307153102751121,0.31994018001869357,0.408561720092408,0.6828613277174407,0.8581099808301101,DENV_vs_Control
ENSG00000004455,9168.174140110676,0.2697671611926148,0.1759103481231296,1.5335491292632168,0.12514061137924284,0.3545938221985006,DENV_vs_Control
ENSG00000004468,137.69632438875593,0.14534770785016077,0.5750357862329207,0.2527628911625459,0.8004514452500361,0.9186622240951924,DENV_vs_Control
ENSG00000004478,2499.0918199011894,-0.4760254736958461,0.193920210985354,-2.4547491531545327,0.014098292845921552,0.09566455490385685,DENV_vs_Control
ENSG00000004487,2797.189152829187,-0.327881784941989,0.19193936344398613,-1.708257123806056,0.08758864326988233,0.28907322475820024,DENV_vs_Control
ENSG00000004534,2042.972828659325,0.5836846836868537,0.18361719102503923,3.1788128357069714,0.0014787954500155914,0.023023756865718937,DENV_vs_Control
ENSG00000004660,13.531946253020354,-0.3895945077512396,0.9160221804924678,-0.4253112163089626,0.6706098181184933,,DENV_vs_Control
ENSG00000004700,1012.8373325648483,-0.34217359045087503,0.21717383139545665,-1.5755746825122938,0.1151238546000881,0.33730585993418893,DENV_vs_Control
ENSG00000004766,325.1444661256205,-0.5962594909734925,0.2736803250969999,-2.1786713778645272,0.029356089492752244,0.1512054076057049,DENV_vs_Control
ENSG00000004777,7.9319587590721525,-0.3240579528939798,1.3232798405475394,-0.24488996428744272,0.806541632480499,,DENV_vs_Control
ENSG00000004779,14869.306729080872,0.26055768001747387,0.1757783018859085,1.482308551294304,0.13825821400193605,0.3773444634095716,DENV_vs_Control
ENSG00000004799,63.78716124651531,-1.758730117392056,0.6932657912944492,-2.5368771104487893,0.01118462080571726,0.08277732822373102,DENV_vs_Control
ENSG00000004809,9.017682360685857,5.606826220847552,2.0505188852716256,2.73434507778495,0.006250450092948648,,DENV_vs_Control
ENSG00000004838,30.649006453056025,-0.8626484273257655,0.668662617579873,-1.2901101462019753,0.19701241756008359,0.45697991478339367,DENV_vs_Control
ENSG00000004846,6.356829302111713,-1.1799226087545194,1.5460263788850988,-0.7631969446765899,0.44534595065729177,,DENV_vs_Control
ENSG00000004848,5.00018557357051,2.6226759722592123,1.982631853742451,1.3228254995039057,0.18589341520404645,,DENV_vs_Control
ENSG00000004864,3492.0441525870037,-0.32082112328754153,0.21119332930752788,-1.5190873894524375,0.12874050050997868,0.3603932361036297,DENV_vs_Control
ENSG00000004866,1810.143632982849,0.01687470520796119,0.18874245072677365,0.08940598759305748,0.9287592651191632,0.9737394174236973,DENV_vs_Control
ENSG00000004897,1726.4431845286113,0.02282632701403848,0.21506184947048526,0.1061384298063108,0.9154725207621319,0.9697362258805707,DENV_vs_Control
ENSG00000004948,6.693514208121494,-0.03283414732591395,1.482672482580658,-0.02214524631142047,0.9823320939767372,,DENV_vs_Control
ENSG00000004961,2626.2280403010027,0.20255787459791763,0.18095496949975726,1.1193827677564245,0.262976879299761,0.5345747330233661,DENV_vs_Control
ENSG00000004975,444.95106443758834,-0.009622489456340774,0.22631244663767158,-0.04251860469586312,0.9660852807583854,0.9862787213882144,DENV_vs_Control
ENSG00000005007,866.5458450446561,0.08378302992447115,0.20552224159384222,0.40765918702874554,0.683523904780761,0.858642585939227,DENV_vs_Control
ENSG00000005020,540.686529575966,0.22611431259634865,0.2381687134954715,0.9493871351857806,0.3424237509820889,0.6159522204123045,DENV_vs_Control
ENSG00000005022,64077.10805337282,-0.010273267964237193,0.17161392507507553,-0.05986267116577498,0.9522650106454364,0.9819373618002019,DENV_vs_Control
ENSG00000005059,334.44632598018705,0.009157082262147091,0.3604891728081829,0.02540182328033357,0.9797344568109727,0.9908416416495761,DENV_vs_Control
ENSG00000005073,50.0153752421409,-0.12530956946850483,0.5019942622919035,-0.24962350943294026,0.802878516126904,0.9198131184234383,DENV_vs_Control
ENSG00000005075,6574.843888918592,0.35061347062645204,0.1831419282171794,1.914435836946502,0.05556449018542987,0.22415893320459732,DENV_vs_Control
ENSG00000005100,832.6656487689472,-0.10369565404719834,0.19573991214611508,-0.5297624429799072,0.5962766478590413,0.8059791276989728,DENV_vs_Control
ENSG00000005108,252.84017132173557,0.6503042085555099,0.3698719156938054,1.7581875805187042,0.07871559770822947,0.27293386084130855,DENV_vs_Control
ENSG00000005156,1649.4397784747741,-0.017558259560150415,0.1802057407041097,-0.09743451840960131,0.922381333401367,0.972768915505231,DENV_vs_Control
ENSG00000005175,2409.9170655033768,-0.2855870246618388,0.17383585313958022,-1.642854563681571,0.10041302774597016,0.3114381970508589,DENV_vs_Control
ENSG00000005187,349.4970395104043,0.06435280621246753,0.3021338290099001,0.21299437545061817,0.8313313497700557,0.9330112204714224,DENV_vs_Control
ENSG00000005189,238.48577561569087,-0.5513612019033838,0.30713595471361343,-1.7951698374665914,0.07262664456340644,0.25919298156516124,DENV_vs_Control
ENSG00000005194,6674.417681699481,0.004347202431256162,0.17160167231841134,0.025333100619146738,0.979789271921478,0.9908416416495761,DENV_vs_Control
ENSG00000005206,120.86392794665382,0.21237909882019912,0.3614711573688582,0.5875409268227723,0.556840471955464,0.7807067792939025,DENV_vs_Control
ENSG00000005238,52.697624602686965,2.0089809228651694,0.5852249299372034,3.4328355134849424,0.000597304346446428,0.012637700107386634,DENV_vs_Control
ENSG00000005243,148.67379000101178,0.9663891169929189,0.4025856426848596,2.4004559888127943,0.01637465971062077,0.10395668781861889,DENV_vs_Control
ENSG00000005249,69.68999639148282,0.220529169809839,0.45538810785607536,0.484266422432658,0.6281968025270047,0.8251679329029848,DENV_vs_Control
ENSG00000005302,239.46653318942086,-0.6258856534975881,0.3021994000829902,-2.071101575071648,0.03834930470364341,0.17799507284374394,DENV_vs_Control
ENSG00000005339,389.4238537108487,0.8161280833058779,0.289495407026968,2.8191400053191558,0.004815251027176964,0.04861207107155635,DENV_vs_Control
ENSG00000005379,4.545758302858615,-1.65103763687194,1.6503089390077275,-1.0004415523948205,0.3170968695338102,,DENV_vs_Control
ENSG00000005421,1804.98097083073,-0.5134256627265755,0.23893681707432482,-2.148792593009502,0.03165084482284486,0.1577588684028874,DENV_vs_Control
ENSG00000005436,547.4599973914048,-0.2979166432563387,0.23114150529538713,-1.2888928921511362,0.19743532546108666,0.45722868513895565,DENV_vs_Control
ENSG00000005448,335.5580708600999,0.5464840013701779,0.3352635546355947,1.6300131458194538,0.10309871864545128,0.3163101229331333,DENV_vs_Control
ENSG00000005469,256.74064446521027,-0.8423658579320635,0.30949924219490677,-2.721705720370019,0.006494594789425224,0.058593171008350396,DENV_vs_Control
ENSG00000005471,338.6309451566997,0.08811164562936402,0.24384984533789356,0.36133566337625117,0.7178485365591318,0.8785171456350209,DENV_vs_Control
ENSG00000005483,3580.272176900482,0.13430931637264812,0.18775151990501443,0.7153567461962315,0.4743886324558423,0.7243981388928721,DENV_vs_Control
ENSG00000005486,3201.7313666970103,-0.03500420409472375,0.18753756527092352,-0.18665169319093705,0.8519337335985604,0.9419710816317131,DENV_vs_Control
ENSG00000005513,3.0363363815767554,3.4920388769573267,2.4916741193888674,1.4014829827801953,0.16106969280551942,,DENV_vs_Control
ENSG00000005700,1914.7028957322736,0.6359330122090905,0.2502695000666785,2.540992857857873,0.011053817751184563,0.0821809933687551,DENV_vs_Control
ENSG00000005801,1814.5856442992454,-0.36994942984399176,0.23876514385285516,-1.5494281278844542,0.1212788364504139,0.3484134414216047,DENV_vs_Control
ENSG00000005810,772.7798170555518,-0.17182232074045672,0.22101276303507444,-0.7774316667548685,0.43690413554418106,0.6954307251536389,DENV_vs_Control
ENSG00000005812,342.96502424110645,-1.269120338128739,0.24452730626256008,-5.190096588910308,2.1018502231810828e-07,4.95692087060378e-05,DENV_vs_Control
ENSG00000005844,84.2323654176383,-0.047626836929003866,0.44358595442234905,-0.10736777495812501,0.9144972185517248,0.9690598840663756,DENV_vs_Control
ENSG00000005882,161.14339464814861,-0.3377412746804037,0.3220660876225623,-1.048670715919062,0.2943296966212329,0.5691930387946036,DENV_vs_Control
ENSG00000005884,19.323340696190733,2.355740673858272,0.8012197240105192,2.9401930622308834,0.0032800780006801956,,DENV_vs_Control
ENSG00000005889,1268.7852773002596,0.2423764027993136,0.19645530845816997,1.2337482998120224,0.2172967098461519,0.48218788566954013,DENV_vs_Control
ENSG00000005893,9341.247367575983,-0.03184073903526243,0.1773802607489202,-0.1795055374303043,0.8575407697093848,0.9434522417435919,DENV_vs_Control
ENSG00000005961,2.92001412819117,0.9095724271417525,1.9361156906496226,0.4697923949144613,0.6385033483889735,,DENV_vs_Control
ENSG00000005981,21.540262731386093,1.2524979780700625,0.7550337926194698,1.6588634711629524,0.0971433069156543,,DENV_vs_Control
ENSG00000006007,1182.1933463478538,-0.5951264579538532,0.23056928472850122,-2.581117682932588,0.009848100430566392,0.07708094276067906,DENV_vs_Control
ENSG00000006015,3374.30956914654,0.29095468331477514,0.19825494255353807,1.467578460174852,0.14221876247095724,0.3822793566717472,DENV_vs_Control
ENSG00000006016,1578.3568667746474,-0.2783343669624916,0.18318685020949715,-1.5194014561863003,0.12866147566186084,0.36038448318623423,DENV_vs_Control
ENSG00000006025,20.698918809726518,1.6438053245884183,0.8872767999327147,1.8526409399108306,0.06393384036292361,,DENV_vs_Control
ENSG00000006042,4403.094139486741,-0.12964292279718484,0.19222971267326083,-0.674416670525556,0.5000464471591392,0.7426871968646888,DENV_vs_Control
ENSG00000006062,38.12780861200585,-0.0059392457368008,0.5790818671674154,-0.010256314475624456,0.9918167884974577,0.9958956205663755,DENV_vs_Control
ENSG00000006118,326.1601179418755,-0.30930520830811015,0.2941385562567443,-1.0515629512988,0.2930001131788137,0.5680529561041756,DENV_vs_Control
ENSG00000006125,2754.444867370433,0.1400066127435297,0.1883088745524651,0.7434945011289004,0.45718234947478065,0.7111641613540086,DENV_vs_Control
ENSG00000006194,514.4653866784361,-0.04992864748381915,0.21587634906849348,-0.23128354587828304,0.8170945286690537,0.9260234239820895,DENV_vs_Control
ENSG00000006210,508.1503379150337,-0.19009821825754267,0.2634471884362579,-0.7215799849142731,0.4705527483821278,0.7209896515310779,DENV_vs_Control
ENSG00000006282,1049.6737389747345,-0.0077419594316250374,0.2038601671820548,-0.03797681292349367,0.9697061692953977,0.9878484581962693,DENV_vs_Control
ENSG00000006283,3.9076154806217347,3.6293907943712225,2.316943511194993,1.5664563148970851,0.11724182798981568,,DENV_vs_Control
ENSG00000006327,7768.262783570458,0.6645333196106918,0.25992166494528013,2.556667678127533,0.010568012440365983,0.0803124284031194,DENV_vs_Control
ENSG00000006377,845.2538235004913,0.14546419455860068,0.2432787934409941,0.5979320782593498,0.5498852546534744,0.7767723167168973,DENV_vs_Control
ENSG00000006432,227.05644034629125,0.07178621774779596,0.3153955502405097,0.22760694528839828,0.8199518201055807,0.9277825140820263,DENV_vs_Control
ENSG00000006451,3853.576125718565,0.35025675673863077,0.18626402091228622,1.880431631525718,0.060049275962577184,0.23303719557529953,DENV_vs_Control
ENSG00000006453,1801.3732870081649,0.05674853653380349,0.1886292584094677,0.30084694714017474,0.7635312071262311,0.9028571383953609,DENV_vs_Control
ENSG00000006459,286.18902639975806,0.27733466385762356,0.2639856582849971,1.0505671620926278,0.29345742952260156,0.5682759674771402,DENV_vs_Control
ENSG00000006468,199.9977634321133,0.2052132109884561,0.282604398802971,0.7261500948239972,0.4677467618275124,0.7188339830841356,DENV_vs_Control
ENSG00000006530,1836.1856459117885,-0.2408037564681878,0.2042416195451481,-1.1790141353386476,0.23839254725040926,0.5079650289714223,DENV_vs_Control
ENSG00000006534,124.4518994985599,0.35635389000914014,0.3789746119990359,0.9403107193102599,0.3470582027858554,0.6194567270332214,DENV_vs_Control
ENSG00000006555,144.56525316643013,0.6554742962113502,0.3860197182940995,1.6980331966149966,0.0895014965349055,0.292629211170716,DENV_vs_Control
ENSG00000006576,295.85312552086566,-0.13287381681416216,0.26838676597484873,-0.4950833411309637,0.6205412925217013,0.8200029427909741,DENV_vs_Control
ENSG00000006606,26.471139086579928,0.8457113380798504,0.7365910063261744,1.1481423623374458,0.25090979859933593,,DENV_vs_Control
ENSG00000006607,338.9337880497386,-0.23366763772018995,0.2426128969298461,-0.9631294983784693,0.3354825399789253,0.6092213860309038,DENV_vs_Control
ENSG00000006611,1816.9977915270147,0.4685915746150184,0.2278678255809175,2.0564183355873475,0.03974221043536583,0.18153100773995737,DENV_vs_Control
ENSG00000006625,5181.526395099303,-0.45592365586444444,0.1774389294332503,-2.569468026665229,0.01018547905184141,0.07863353318852012,DENV_vs_Control
ENSG00000006634,1559.9080169185618,-0.5532607201645104,0.19951349685099262,-2.7730490863869486,0.005553374328853798,0.0532605620632605,DENV_vs_Control
ENSG00000006638,96.68433608762062,-0.19934711369828634,0.4675005783358809,-0.42641041088737053,0.6698088165710049,0.8513756525172713,DENV_vs_Control
ENSG00000006652,5601.905585122757,0.21456735173836816,0.258025565146104,0.8315740016570523,0.4056494419111133,0.6709983754551312,DENV_vs_Control
ENSG00000006659,3.600728452310121,-1.2944192904245062,2.0217654404501006,-0.6402420698893404,0.5220152360047232,,DENV_vs_Control
ENSG00000006695,1221.2743280150044,0.02331258208552503,0.19131466002756833,0.12185465600056837,0.9030141271957913,0.9637778198559727,DENV_vs_Control
ENSG00000006704,282.75107334593815,0.4216124707506126,0.25876327759011775,1.6293365684540786,0.10324178884435789,0.31645098459895826,DENV_vs_Control
ENSG00000006712,2498.2488444058527,-0.1879016567409898,0.17344210479646804,-1.0833681761501328,0.2786450352830554,0.5520709926431668,DENV_vs_Control
ENSG00000006715,832.2825686587512,-0.197238910525502,0.22953321597660103,-0.859304435248312,0.3901725778492192,0.6573395836677443,DENV_vs_Control
ENSG00000006740,17.884260406619592,0.3253821553014562,0.832851672844699,0.39068439904800417,0.6960305319521445,,DENV_vs_Control
ENSG00000006744,3793.3375007753366,-0.2185065550280055,0.20135411936392694,-1.0851854221719561,0.27783953943978545,0.5512342593270934,DENV_vs_Control
ENSG00000006747,45.09236148973194,1.4643586927815162,0.6045640589946294,2.422172921123855,0.015428007210640924,0.10051961582077913,DENV_vs_Control
ENSG00000006756,144.49648407097504,-0.28688348313142953,0.32771031986250243,-0.8754179094872488,0.381346558551529,0.6495839967606277,DENV_vs_Control
ENSG00000006757,935.5224203882279,0.22314243174858397,0.20523839662966273,1.087235309829611,0.2769328296164757,0.550133290447757,DENV_vs_Control
ENSG00000006831,1253.7463268440956,0.02294959080895792,0.18645736464141136,0.12308224377778702,0.9020419717737035,0.9632950454942695,DENV_vs_Control
ENSG00000006837,93.98074725391358,0.3523431494987368,0.3789102497175769,0.9298855065582363,0.352430367896148,0.623393984083854,DENV_vs_Control
ENSG00000007001,4.489579606987228,-0.28917139035932954,1.5699846973482772,-0.18418739421329614,0.8538664482621241,,DENV_vs_Control
ENSG00000007047,86.89122124247271,0.5926811835972554,0.40800582562304377,1.4526292184485448,0.14632672904064106,0.38860186892720366,DENV_vs_Control
ENSG00000007062,1678.9301566833378,-0.24661322348377432,0.28143123024233574,-0.8762823630889144,0.3808765506330205,0.6494365439570833,DENV_vs_Control
ENSG00000007080,2268.3176635105,-0.017522361606916975,0.19497387821635515,-0.08987030348482412,0.9283902800199518,0.9737394174236973,DENV_vs_Control
ENSG00000007168,1412.8172722468885,0.25061287084491396,0.1996117649394285,1.255501502734378,0.20929676291391253,0.47287430837727995,DENV_vs_Control
ENSG00000007202,856.6994680317083,0.8669501373905334,0.2270648642704584,3.818072603068626,0.0001344983477742752,0.0048012238984633335,DENV_vs_Control
ENSG00000007216,7.100440477456147,2.9433950312693167,1.837641930668672,1.6017239170191817,0.10921667390539298,,DENV_vs_Control
ENSG00000007255,6206.060671790605,0.8471450832271683,0.18243858785848316,4.643453411754618,3.426332810485378e-06,0.0003717411614201971,DENV_vs_Control
ENSG00000007314,15.16064225509676,0.05562955838342113,0.8763104263019109,0.06348156625065117,0.9493830376348602,,DENV_vs_Control
ENSG00000007341,726.2926141490602,0.27172661078311017,0.2218931539037159,1.22458312031122,0.22073233096684575,0.48531587584933683,DENV_vs_Control
ENSG00000007372,185.65686277352057,-0.03411330172124844,0.3919261302039264,-0.08704013101524684,0.9306396131971556,0.9744654978858928,DENV_vs_Control
ENSG00000007376,560.0341639209089,-0.5331070107301139,0.23752899763564106,-2.2443870686806684,0.024807507799247966,0.1355250031187424,DENV_vs_Control
ENSG00000007384,381.76803059885674,-0.2617734372659822,0.23895559862015406,-1.095489868316915,0.2733020818219286,0.5454550241135533,DENV_vs_Control
ENSG00000007392,1851.6997191322012,0.5894665131140093,0.17779404522951156,3.3154457583383974,0.0009149709573465885,0.016655849683080846,DENV_vs_Control
ENSG00000007516,4.108514127482078,1.2091379686679165,1.734323465138692,0.6971813464861486,0.4856893111057332,,DENV_vs_Control
ENSG00000007520,1847.2499343299921,-0.6215591591544866,0.18048114513215996,-3.443900794730335,0.0005733860490639504,0.012274898365824391,DENV_vs_Control
ENSG00000007541,144.30739087806245,0.3351117402855422,0.3483204271492284,0.9620789197699643,0.3360099622807655,0.6097942875452369,DENV_vs_Control
ENSG00000007545,101.89409667807648,0.3119576297102131,0.39657379747509247,0.7866319754264809,0.4314973355066626,0.6911067321976005,DENV_vs_Control
ENSG00000007866,291.28289221392345,0.11192751117896756,0.2505282444931746,0.44676603791879804,0.6550439951406659,0.8423583547057852,DENV_vs_Control
ENSG00000007923,1663.0127051846694,-0.35027446027141657,0.19300246126326437,-1.8148704321113598,0.069543823400863,0.2532803654290671,DENV_vs_Control
ENSG00000007933,18.90954544351787,-0.9309967475607664,0.9022115499361942,-1.031905153094757,0.3021165517124843,,DENV_vs_Control
ENSG00000007944,143.23429690587216,-0.2761126776783706,0.3883567335159657,-0.7109769288113023,0.4770985326787973,0.7269928493927739,DENV_vs_Control
ENSG00000007952,158.78789867288043,0.6809959981811149,0.4987537966953416,1.3653951161741111,0.17212889805922482,0.423190787384241,DENV_vs_Control
ENSG00000007968,302.8872014077409,-0.5996320181492727,0.3815291591171713,-1.5716544956531615,0.11603070069963502,0.33892744370861916,DENV_vs_Control
ENSG00000008018,65411.83007508262,-0.05831005236821418,0.1868961927802535,-0.311991654301772,0.7550468659044633,0.8985463747198937,DENV_vs_Control
ENSG00000008083,451.763932377865,0.4082654438739364,0.22409558169480717,1.821836203937067,0.06847984261568396,0.2510511290550978,DENV_vs_Control
ENSG00000008086,126.94847406516439,1.0525933370653584,0.45562474384444346,2.3102198712560003,0.02087598445289171,0.12119528342990321,DENV_vs_Control
ENSG00000008128,552.6674006569201,0.46949891769044577,0.2321173266321941,2.022679325591231,0.043106219776315076,0.19080802390832882,DENV_vs_Control
ENSG00000008130,980.019427753456,-0.3965811197230779,0.19158828966160085,-2.069965342994357,0.03845559003612159,0.17805823451959713,DENV_vs_Control
ENSG00000008196,3.535271637546612,-1.0172131962417759,2.311635186523303,-0.4400405402081042,0.6599077455360798,,DENV_vs_Control
ENSG00000008226,6.477938194046979,0.3402057601273699,1.6669027779289947,0.2040945426643603,0.83827961890618,,DENV_vs_Control
ENSG00000008256,84.43059986124044,1.0476517092839202,0.44173607354882577,2.371668903712754,0.01770795100572275,0.10937079978837982,DENV_vs_Control
ENSG00000008277,95.09655454248278,-0.2787409806663162,0.4029766453757284,-0.6917050500691496,0.4891225749222208,0.7357473392769202,DENV_vs_Control
ENSG00000008282,4245.501384135205,-0.8000614523849248,0.2105638672900611,-3.7996141630643803,0.00014492154089609541,0.005109905116007913,DENV_vs_Control
ENSG00000008283,21.29421999732862,2.2556744163710496,0.8752202187742091,2.5772649762710436,0.009958557771884213,,DENV_vs_Control
ENSG00000008294,1138.5949575683244,0.38886916553697937,0.2182875254440632,1.7814539092231734,0.0748383280886381,0.26402155034174046,DENV_vs_Control
ENSG00000008300,51.39678010797432,0.7546842482875091,0.5054574191042309,1.4930718588025806,0.13541837793610134,0.3724911634777732,DENV_vs_Control
ENSG00000008311,333.8467778228562,0.5192222079180866,0.26079107539894375,1.9909508296010872,0.046486293245346116,0.20087585568807234,DENV_vs_Control
ENSG00000008323,331.25905992193384,0.024309157826552172,0.29389698362666195,0.08271319265199453,0.9340795946008602,0.9758637225904279,DENV_vs_Control
ENSG00000008324,6325.5651800179985,0.0439503151118168,0.1680558648396881,0.26152205490562264,0.7936899437992198,0.9161617258144187,DENV_vs_Control
ENSG00000008382,81.630749544928,0.7354597142906525,0.47743560545650726,1.540437507980645,0.12345374455534996,0.35216676092046534,DENV_vs_Control
ENSG00000008394,22118.34585014746,-0.5608576057890949,0.16642337994782247,-3.37006498705252,0.0007515045812491248,0.014729080253201512,DENV_vs_Control
ENSG00000008405,1194.39249794547,-0.7695794817943972,0.22145284814524696,-3.47513923726844,0.0005105882558712804,0.011335374458278149,DENV_vs_Control
ENSG00000008441,24.84327322352061,1.425855701382821,0.7575126756807862,1.8822862602284332,0.05979715901326135,,DENV_vs_Control
