gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000006042,3201.2374239332376,-0.05982030213131141,0.20215892709361705,-0.295907299229034,0.7673008765928842,0.9102635673052295
ENSG00000006062,26.5941690066344,-0.166061236132117,0.6865944188485091,-0.24186219924510766,0.8088869412554474,
ENSG00000006118,237.97236860003625,-0.22619797999291708,0.3193554905370291,-0.7082952593441932,0.47876192043823973,0.7689868441655935
ENSG00000006125,1950.4676997860058,0.10211902695614662,0.20547489648179712,0.496990283020745,0.6191959036062229,0.846567566960901
ENSG00000006194,378.08030843690926,0.025870723874286895,0.24202813898851575,0.10689138867243227,0.9148751448936674,0.9701027188639914
ENSG00000006210,391.00162171673765,0.03834006397598602,0.2801770931222203,0.1368422505520861,0.8911554866444148,0.9603909192132059
ENSG00000006282,793.5645624806968,0.1810998178508349,0.215640567474912,0.8398225805629284,0.40100787081559264,0.7169153556650926
ENSG00000006283,2.300779825436555,1.9122538738512902,3.182334036942479,0.6008966537304627,0.5479088221299677,
ENSG00000006327,5764.883570161351,0.7864131838448198,0.2495880917800565,3.15084416983254,0.001627993235787716,0.04257976313642343
ENSG00000006377,594.9630033436407,0.11728031665781816,0.25607753676756073,0.4579875226005179,0.6469614055539123,0.859480078336021
ENSG00000006432,168.35370884040486,0.2385391837485884,0.3296799660932215,0.723547707721913,0.469343454944526,0.7624522322080229
ENSG00000006451,2616.811798971009,0.2514697003260416,0.18339329375249813,1.3712044490864386,0.17031123167220097,0.49180561459058686
ENSG00000006453,1294.7913560736342,0.08906850348392563,0.19910552333876375,0.4473432077139416,0.6546272744403734,0.8630554077451222
ENSG00000006459,181.5831543744036,0.010300343801348184,0.34514711227170863,0.029843343418268234,0.9761919910981738,0.9911375759064333
ENSG00000006468,134.04931406093652,0.06551257496184987,0.3280881977945377,0.19967976721575498,0.8417310385191955,0.9417910733028466
ENSG00000006530,1364.2849740944926,-0.09166348695819952,0.20849055704301625,-0.43965294283945583,0.6601884895173793,0.8665518487637187
ENSG00000006534,91.14680268458622,0.4676806716391376,0.38814976626541386,1.204897470733864,0.2282428851522854,0.5638083593692746
ENSG00000006555,89.01780552947767,0.362101799693635,0.4211065148266199,0.8598817328739768,0.389854238974907,0.7090466567560942
ENSG00000006576,186.19119500500807,-0.5299177194933464,0.3207077197182881,-1.6523385216883144,0.09846556059814081,0.3781798961900203
ENSG00000006606,12.635630036842244,-0.5621175132641655,1.057691779926353,-0.5314568231808569,0.5951022538461403,
ENSG00000006607,231.09902376579035,-0.33461950139454033,0.2751177097577283,-1.2162775769295622,0.22387920032918252,0.5601350366725216
ENSG00000006611,1392.36852836314,0.6467679953181839,0.23896756831184157,2.706509506236351,0.006799463564905372,0.09678522988761262
ENSG00000006625,3733.907731804101,-0.3855621889914332,0.16872272116140583,-2.2851823769638675,0.022302136104839207,0.18224517314697541
ENSG00000006634,1134.075613401319,-0.4591497499350974,0.197400261025568,-2.325983499462681,0.020019430959994977,0.17228800001588776
ENSG00000006638,63.1845720191541,-0.5197717634694125,0.5477532619423146,-0.948915870671987,0.3426634020293292,0.6743285207651263
ENSG00000006652,3866.613638840429,0.1933338941952649,0.24322429413311733,0.7948790431660281,0.42668386588385043,0.7347821401386107
ENSG00000006659,3.2289287201495864,-0.31324742530159794,2.0767355953113915,-0.15083645024855885,0.880104732065512,
ENSG00000006695,906.662365034059,0.15649555132469864,0.20406329722315905,0.7668971022925236,0.4431426966664169,0.7449385196991989
ENSG00000006704,206.7007388619838,0.5113234613180933,0.27509303084914505,1.8587292442115402,0.06306552608287906,0.3067855560191111
ENSG00000006712,1945.961399308279,0.08115701551603399,0.17971600785990363,0.45158478914855144,0.6515681299890834,0.8606335743240999
ENSG00000006715,577.3675517714727,-0.2476728328659072,0.24708612314396314,-1.002374515065754,0.3161627459087589,0.6499715320751766
ENSG00000006740,13.557541474889893,0.49493928037931145,1.011096023051747,0.48950769174767184,0.624482310342398,
ENSG00000006744,2889.175000740975,-0.038441335143065206,0.2211034711850484,-0.17386129189664531,0.861974473848288,0.9478868662904515
ENSG00000006747,26.559289674429753,0.9373357385692604,0.7248293638606865,1.2931812441713082,0.19594838099984846,
ENSG00000006756,85.65648728908906,-0.8888665091416714,0.40166457372123854,-2.2129571968638655,0.026900596763193906,0.20051497126537626
ENSG00000006757,661.2569719322059,0.2219724457642998,0.22000144015966452,1.0089590577370986,0.31299426993163115,0.646455211413312
ENSG00000006831,833.964642313674,-0.1590022717468951,0.19485964974201017,-0.8159835653887839,0.4145095354047106,0.7273432084953949
ENSG00000006837,64.75494586118026,0.2887663358099026,0.44800996807460824,0.6445533724415115,0.5192166596275833,0.7947287544640341
ENSG00000007001,2.7620807986154268,-0.7349242161321724,2.0510067041984064,-0.3583236537588025,0.7201011185948157,
ENSG00000007047,59.64531536809365,0.4975550800189574,0.46062679043785015,1.0801696521950122,0.2800666397889512,0.6155436295303142
ENSG00000007062,1330.839736907934,0.003361692095893378,0.3037739221568289,0.011066427532768408,0.9911704485484355,0.9970841545859933
ENSG00000007080,1651.5189530935434,0.08393639254321153,0.18777180883132838,0.4470127494943072,0.6548658544697803,0.863160356940796
ENSG00000007168,975.544190210607,0.17678882165664297,0.21017670262517904,0.8411437587919595,0.40026740322787,0.716627228488221
ENSG00000007202,571.3143459107876,0.743101549584878,0.2297246691691138,3.234748589572839,0.00121749883992585,0.03591721727659705
ENSG00000007216,7.329656453948269,4.015570853859164,1.8191887010872867,2.207341575648063,0.027290204758388826,
ENSG00000007255,4083.5558975550675,0.6833138248882471,0.18577821087491123,3.6781160808375866,0.00023496302764877252,0.013394011447540266
ENSG00000007314,9.939955803515959,-1.2063996227248157,1.2695081338461625,-0.9502890060813158,0.34196542355164816,
ENSG00000007341,515.0914151127539,0.27556767837292007,0.23968758601756954,1.1496952468482053,0.2502694127240076,0.5887158851874819
ENSG00000007372,131.4014610195763,0.015036552878853674,0.3800177421255386,0.03956802857348265,0.9684375169704815,0.9892531476532258
ENSG00000007376,452.62585427505485,-0.13987675464122554,0.28381563927125814,-0.4928437171411039,0.6221230182678983,0.8476479230235613
ENSG00000007384,291.4717032745754,-0.04741908752300443,0.26399858993166275,-0.17961871514267963,0.8574519110840407,0.9465093324945993
ENSG00000007392,1252.695594725306,0.48178966509774773,0.1897379201727297,2.5392376213418277,0.011109434006806123,0.12636157494021286
ENSG00000007516,3.0245853831489105,0.7321350375798733,2.091801652079524,0.35000213182355766,0.7263370977569361,
ENSG00000007520,1410.6425517935086,-0.3587841810046692,0.1864581235858094,-1.9242078280357362,0.05432853831460127,0.28526802464712375
ENSG00000007541,114.56528027488304,0.5807872556422472,0.38666197714247547,1.5020542230048168,0.13308310583438132,0.43559688958658377
ENSG00000007545,76.07739339264842,0.39988421900999865,0.44972817302349705,0.8891687090039294,0.37391241687876364,0.6979737318658474
ENSG00000007866,226.0481586505377,0.327116337513027,0.2758133673146431,1.1860061051350652,0.23561988853443883,0.5728281246234296
ENSG00000007923,1233.3544640962305,-0.21791693587341446,0.21251466723304083,-1.0254206860670447,0.3051647316697027,0.6401208982737947
ENSG00000007933,9.404414179347812,-2.5524893562501756,1.2299076609565842,-2.075350400098271,0.03795407153550008,
ENSG00000007944,98.19017687836495,-0.49284977655897755,0.4312455129960252,-1.142851952557058,0.2531000642729342,0.5913158408247509
ENSG00000007952,115.37808795099916,0.8450368344671336,0.48460631267282095,1.7437594442515139,0.0812010450332601,0.34631486711810233
ENSG00000007968,242.40034319998432,-0.17269422497284614,0.3733542882583472,-0.4625478544211824,0.6436884933185397,0.8579919189836102
ENSG00000008018,45765.83972579365,-0.07468077298087303,0.1730147421492202,-0.4316439862475016,0.6660001840079597,0.8704758382748428
ENSG00000008083,332.2477374356977,0.5068692427893394,0.24010028449964238,2.111073062015028,0.03476603242960391,0.23134195342678623
ENSG00000008086,80.34048526015849,0.8280833423545222,0.5128931829435582,1.6145337272803046,0.10641170727858507,0.3900350728205578
ENSG00000008128,362.3316508566832,0.2258562046891103,0.2687189680315641,0.8404922300184665,0.40063245630247823,0.7168438699361867
ENSG00000008130,758.7469349378852,-0.11906749288338449,0.21909763545544247,-0.5434449013376004,0.5868235174855242,0.8312465184971257
ENSG00000008196,2.024341197770511,-0.9397662509078231,3.136806112966292,-0.29959334975254237,0.764487357433776,
ENSG00000008226,6.659382860074438,1.2891333170423183,1.6217359891292644,0.7949094832226511,0.42666615747513104,
ENSG00000008256,47.46885968466037,0.30553647585693916,0.5995254278251642,0.5096305538954402,0.6103103141145478,
ENSG00000008277,69.44352441464427,-0.11467505698570121,0.4338200515446413,-0.26433784371513963,0.7915196019278066,0.9225949377938688
ENSG00000008282,3062.732345351658,-0.7048468713896971,0.19656098716092363,-3.585894035079515,0.00033592535317947383,0.01685384842706443
ENSG00000008283,16.63804807381409,1.8593708630101407,1.0423813882768125,1.783772124024504,0.07446070097467306,
ENSG00000008294,743.6490699124682,0.18748236223572304,0.22758333922931967,0.8237965172257635,0.410055186850252,0.7237939607467365
ENSG00000008300,41.09879149679598,0.936408228430366,0.568805827452047,1.6462704551129261,0.09970808941552133,
ENSG00000008311,235.87277006454414,0.5068357247258996,0.2838913798721088,1.7853156547205684,0.07421013101824178,0.3317385053556834
ENSG00000008323,250.58573780933472,0.1680182331596076,0.30930832973903516,0.5432062993627276,0.586987769854169,0.8313808084387432
ENSG00000008324,4251.2963896227375,-0.13783633334461157,0.18790133871225229,-0.7335569522242249,0.46321880528641424,0.7582650510165001
ENSG00000008382,57.02717141056863,0.43956880310973867,0.6057512860997223,0.7256588854148537,0.4680479124390865,0.7612157232728154
ENSG00000008394,15528.262533341609,-0.5843615617289041,0.1626403000736005,-3.5929690332867055,0.0003269314535111259,0.0166540273616242
ENSG00000008405,907.2142888279723,-0.49635366285717525,0.22188158125829532,-2.237020576662302,0.025284995221438716,0.1935909860889823
ENSG00000008441,11.513773689956281,0.470072157513743,1.0758202007838489,0.4369430478915024,0.6621526515410991,
ENSG00000008513,269.31344099592286,-0.34965820319650975,0.38325340130342256,-0.9123420744795545,0.36158867214278445,0.6882484198247432
ENSG00000008516,5.226949992969478,0.8229578758572375,1.8742487551400353,0.4390867933620422,0.6605986480844107,
ENSG00000008517,2895.3524563694027,1.1718703449021164,0.2454235086242816,4.774890357777952,1.7980518947957798e-06,0.0004790217858421952
ENSG00000008710,108.94855846598118,0.01451907752898923,0.4235089131140352,0.03428281455101225,0.9726516288157359,0.9901873159752679
ENSG00000008735,5.607222300820894,1.8869592757202525,1.6847642731945043,1.1200138237394859,0.2627078713063089,
ENSG00000008838,985.6595251780113,-0.10735276028839523,0.2306407327615748,-0.46545447112922295,0.6416060339309686,0.8568346533007167
ENSG00000008853,72.77728377674701,-0.3609271630949946,0.5470743363318025,-0.6597406222983399,0.5094202934207686,0.7888641724222449
ENSG00000008869,357.21616861643383,0.14552286822582616,0.2885658576897403,0.5042969025888335,0.6140527537495104,0.8435326841161427
ENSG00000008952,4917.26792242284,0.4705245264652418,0.2299931345552792,2.0458198779500982,0.040774095559358986,0.2513422749439168
ENSG00000008988,11751.215095028625,0.13427619655727951,0.20972975862363105,0.6402343541444867,0.5220202514348743,0.79602400828478
ENSG00000009307,7836.0466542179565,-0.42545628791265616,0.2027269376451563,-2.098666772431372,0.03584628570897742,0.23446661419751674
ENSG00000009335,499.76680454436047,0.08946845311229984,0.23078653448727177,0.387667561762509,0.6982620640297253,0.8830436847807771
ENSG00000009413,476.15690093686555,0.08393891652591409,0.23322257679455619,0.359909052029106,0.7189151474990578,0.8910440673186776
ENSG00000009694,18.979006571329624,-0.9630239556756137,0.8312881559508078,-1.1584718834038115,0.2466715192467055,
ENSG00000009724,44.77274608216914,-0.4078352959099118,0.5535474562712436,-0.7367666336272867,0.46126427734899866,
ENSG00000009765,11.309648107004815,-2.4996145182663536,1.253047587237053,-1.9948280845246733,0.04606163317985433,
ENSG00000009780,270.1580927230471,-0.39377887683153157,0.3313292193583754,-1.18848219180334,0.23464349174097443,0.5712557987313973
ENSG00000009830,153.01998261428935,0.6600075843781036,0.3530226753478716,1.8695897755795048,0.06154080619295718,0.303545525725542
ENSG00000009844,5580.999057649304,-0.5561893042202907,0.19884622158833434,-2.7970825886335096,0.005156635004422197,0.08433070715565318
ENSG00000009950,97.5161757045033,0.18192684329256412,0.39668950275814435,0.4586126984143621,0.6465123161206258,0.8593823439479844
ENSG00000009954,1746.223365490879,0.476236428709934,0.23794103871095645,2.001489239897164,0.045339692201402056,0.26395123990792113
ENSG00000010017,320.5759226502792,-0.44666177094226683,0.271491329983012,-1.6452155984878625,0.09992535789201833,0.38058316765903316
ENSG00000010030,2.2012064619329363,-0.38755789524400164,2.692289320177061,-0.1439510576888941,0.8855391173050046,
ENSG00000010072,582.8016675060715,-0.23331123570889653,0.2120940655521462,-1.1000366045203365,0.2713161734649636,0.6057303081963968
ENSG00000010165,747.4223088742915,-0.041807252526931946,0.20618329753521938,-0.20276740660717485,0.839316834465959,0.9413512691319585
ENSG00000010219,87.80455963349263,0.4568731888278061,0.4218898157461205,1.0829206389346393,0.2788436501171955,0.6145721280246031
ENSG00000010244,4148.090198384692,-0.39415200878400203,0.1887285524392983,-2.0884598736631284,0.0367563713982197,0.23758667495037153
ENSG00000010256,39034.550746046065,0.13629097423519226,0.1624652349248747,0.8388931595009503,0.40152926674687994,0.717418933168194
ENSG00000010270,2091.252748357861,-0.5031244651113407,0.1765029310568368,-2.8505162044551344,0.004364832621405555,0.07645318142544108
ENSG00000010278,1818.368924507504,0.16966887682223816,0.24337701954689056,0.6971441968437315,0.48571255737896235,0.7737339567004157
ENSG00000010292,1856.1912601957554,-0.6418508902285635,0.21848293337104702,-2.9377621415331125,0.003305905536645903,0.0643997858600335
ENSG00000010295,356.3081297942836,0.11196188164863226,0.27407829562199326,0.40850327602390396,0.682904225899517,0.8773548370837427
ENSG00000010310,57.8663997948191,1.2035949980131624,0.6323820737207356,1.9032718478744834,0.05700508229652461,0.29050993621613286
ENSG00000010318,127.55839376988585,-0.7072919093274183,0.35063322582075385,-2.017184502899879,0.0436762626940319,0.2589641112977989
ENSG00000010319,4.11654226280516,-2.26646241418851,1.7767758327378451,-1.2756040308675878,0.2020955284889282,
