gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000001629,409.14603005802695,0.09677505723467722,0.26324249060938587,0.36762703851741596,0.7131513507759536,0.9267410398926083,ZIKV_vs_Control
ENSG00000001630,1153.280905935546,-0.0708730784134038,0.17907926450057735,-0.395763734070816,0.6922793330079685,0.9203524562289281,ZIKV_vs_Control
ENSG00000001631,714.3049576156441,0.332789722725577,0.2188020311643835,1.5209626755043963,0.12826920407130563,0.5350940076812736,ZIKV_vs_Control
ENSG00000002016,344.57106107389563,0.3235986086478567,0.25101270001287374,1.2891722555522502,0.19733820815309822,0.6270597698503045,ZIKV_vs_Control
ENSG00000002079,18.884327355817813,-0.23676656911723148,0.8234441305600191,-0.2875320380949319,0.7737049742745654,0.9433363901974889,ZIKV_vs_Control
ENSG00000002330,799.991943305788,-0.34795027265456824,0.24241772707320144,-1.4353334504679178,0.15119210003653108,0.5700026636237577,ZIKV_vs_Control
ENSG00000002549,8744.525020385558,0.013750831776350017,0.16534250324090727,0.08316574085197433,0.9337197531795409,0.9847737963982597,ZIKV_vs_Control
ENSG00000002586,3472.279601732298,-0.18229462796640117,0.1791085000653602,-1.0177888146005258,0.30877832880648126,0.7284854125708495,ZIKV_vs_Control
ENSG00000002587,25.77741101765502,1.732003499320072,0.7317636603781258,2.366889192646011,0.017938302599945,0.23423924393473072,ZIKV_vs_Control
ENSG00000002726,1.7249937054542603,-0.6736877236367637,3.8095799141552,-0.17684042304337866,0.8596337364110911,,ZIKV_vs_Control
ENSG00000002746,63.184590898428084,-0.6140805581993539,0.6472455197859724,-0.9487598437180602,0.34274276967353845,0.7538017555940904,ZIKV_vs_Control
ENSG00000002822,1025.7275682116467,0.23285094245378388,0.23061315048778572,1.0097036615703174,0.3126372876817055,0.7313079543532839,ZIKV_vs_Control
ENSG00000002834,1319.3197918837525,-0.20965170151508752,0.19380144741136723,-1.0817860460560762,0.27934760837650685,0.7046259423069474,ZIKV_vs_Control
ENSG00000002919,681.5105795611194,0.22711029402748167,0.2370761170814069,0.9579636144854558,0.33808110645341893,0.7502981250954526,ZIKV_vs_Control
ENSG00000002933,34.12562741039616,-1.0101838508442915,0.6647066640179756,-1.519743829162172,0.12857537140413827,0.5352269864204392,ZIKV_vs_Control
ENSG00000003056,4554.399792783111,-0.025949235283493955,0.1815867012955008,-0.14290272965125392,0.886367002750953,0.9753087490520128,ZIKV_vs_Control
ENSG00000003096,229.8038030709295,0.04300280454300572,0.356049340748412,0.12077765528961315,0.9038671490198332,0.9790428040529698,ZIKV_vs_Control
ENSG00000003137,33.61461887457176,-0.0059992910049764675,0.601191770776947,-0.009978997212858247,0.9920380443342205,0.9986620065166275,ZIKV_vs_Control
ENSG00000003147,806.2816876389279,0.2363236715203079,0.23634748393920046,0.9998992482657497,0.31735926825940386,0.7347561705508991,ZIKV_vs_Control
ENSG00000003249,289.3828242734072,-0.3334479227740697,0.2790624543458229,-1.1948863689160085,0.23213142930201336,0.6668477605749052,ZIKV_vs_Control
ENSG00000003393,733.3708875918801,0.3497716338074954,0.24926734611204948,1.4031987713716327,0.16055757388118774,0.581104799927933,ZIKV_vs_Control
ENSG00000003400,175.00893776462598,0.32972470872175375,0.3034307870487729,1.0866554179578172,0.2771891236095665,0.70278674532164,ZIKV_vs_Control
ENSG00000003402,1595.023865292785,-0.13098946011650753,0.18549189509370104,-0.7061734964233253,0.4800802502357939,0.8341332545549,ZIKV_vs_Control
ENSG00000003436,8987.689979347397,-0.2100012163096161,0.2002369568103884,-1.0487635232514736,0.2942869696443159,0.7190745906990135,ZIKV_vs_Control
ENSG00000003509,668.9985082775062,0.1496190479715619,0.2036002890268225,0.7348665794470013,0.4624207539164209,0.8245597274263423,ZIKV_vs_Control
ENSG00000003756,1691.7442830442483,0.36265139704733684,0.21695993736192323,1.671513190208833,0.09462035557253316,0.4810374937554321,ZIKV_vs_Control
ENSG00000003987,36.72785666518651,0.5598440982279778,0.6472666906689789,0.8649357464221649,0.3870740562687942,0.7790852036525959,ZIKV_vs_Control
ENSG00000003989,1070.6693644261277,0.2156416567464697,0.18758481173932695,1.1495688523340117,0.2503214931825922,0.6811245115488861,ZIKV_vs_Control
ENSG00000004059,5379.07345767529,-0.1144173357990297,0.15564167541674112,-0.7351330258600053,0.4622584826469822,0.8245597274263423,ZIKV_vs_Control
ENSG00000004139,16.71195548391959,0.21000363631469798,1.030902338128267,0.2037085653486692,0.8385812483689647,0.965011590607161,ZIKV_vs_Control
ENSG00000004142,9315.077117299183,0.11913656258364913,0.15506491105346082,0.7683012344590009,0.44230824144057657,0.8134335093863346,ZIKV_vs_Control
ENSG00000004399,150.83312486913286,-0.5950966623411502,0.40414238921326373,-1.472492562583236,0.14088791394640937,0.556068727591246,ZIKV_vs_Control
ENSG00000004455,5953.265886991214,-0.47233183253283895,0.19513953169762185,-2.4204825563727392,0.015499922927257473,0.21882778218055302,ZIKV_vs_Control
ENSG00000004468,111.8514258829833,0.1657076929041254,0.41604730076497987,0.3982905131206023,0.690416052694782,0.9197259663947543,ZIKV_vs_Control
ENSG00000004478,2298.2564969342257,-0.17424886209588086,0.24619393568945402,-0.7077707320771548,0.4790876445347626,0.8339369474231784,ZIKV_vs_Control
ENSG00000004487,2709.4805886171034,0.13925805585009243,0.18121825089048668,0.7684549164656074,0.4422169650840919,0.8134335093863346,ZIKV_vs_Control
ENSG00000004534,1326.783406048538,-0.0510272352548466,0.18068550572764686,-0.2824091232406965,0.7776298202606454,0.9446258266484694,ZIKV_vs_Control
ENSG00000004660,13.969040628429662,-0.7654188404169809,1.177498167663287,-0.6500382433171287,0.5156675188500202,0.854238707185297,ZIKV_vs_Control
ENSG00000004700,970.2767632483533,0.11501293945191075,0.19815438898349313,0.5804208528608048,0.5616308461525591,0.8733753430701615,ZIKV_vs_Control
ENSG00000004766,386.4262915008174,0.47250805752466196,0.2885410870544702,1.6375763408538866,0.10151010181644328,0.49291354739063076,ZIKV_vs_Control
ENSG00000004777,6.052660774004847,-2.492107194457899,1.9101168736094718,-1.304688330274086,0.19199899676583476,,ZIKV_vs_Control
ENSG00000004779,9725.40196277617,-0.4389774002603604,0.18263045771544206,-2.4036374093982427,0.016232865102678393,0.22338064204509556,ZIKV_vs_Control
ENSG00000004799,117.20363062019035,0.2971961281973039,0.6489990866278555,0.45792996372538813,0.6470027589224129,0.9052974676769011,ZIKV_vs_Control
ENSG00000004838,24.773106560108477,-0.7941120654463292,0.7743739021925343,-1.0254891896510314,0.3051324236399835,0.7248506222515012,ZIKV_vs_Control
ENSG00000004846,5.6492586348550695,-0.41416730532326634,1.6556057478918889,-0.25016058675239117,0.8024631635732513,,ZIKV_vs_Control
ENSG00000004848,3.0451879607923438,0.04406709710719594,3.048535740870371,0.014455168268624129,0.9884668460617742,,ZIKV_vs_Control
ENSG00000004864,3650.811832992609,0.3688540592128854,0.1787425021092994,2.0636057728862633,0.039055109805445416,0.3291067519281879,ZIKV_vs_Control
ENSG00000004866,1628.7012700624587,0.2542300745165102,0.1815198331664185,1.4005636193122242,0.16134460646536453,0.581708164242721,ZIKV_vs_Control
ENSG00000004897,1135.1768095785064,-0.6582724976855101,0.1850090105469294,-3.558056419736014,0.0003736090754282584,0.028650721416137035,ZIKV_vs_Control
ENSG00000004948,10.28071169065177,1.5426029858217647,1.284548155395086,1.2008915192029601,0.2297932844376911,0.6644154670215263,ZIKV_vs_Control
ENSG00000004961,2061.035461974624,0.046609524665955894,0.18270892005443662,0.2551026225324356,0.7986438386766903,0.952364629711494,ZIKV_vs_Control
ENSG00000004975,378.3270528573153,0.0016803454629635767,0.2634254940074256,0.0063788262760786935,0.9949104675133214,0.9995316201641901,ZIKV_vs_Control
ENSG00000005007,673.3209128490385,-0.10632338657348912,0.2030409727903404,-0.5236548323834047,0.6005186364307288,0.8881079944186916,ZIKV_vs_Control
ENSG00000005020,477.1206953586533,0.39443440816166353,0.24826652510780878,1.588753892577269,0.11211596650513318,0.5111389959558444,ZIKV_vs_Control
ENSG00000005022,50653.83025915496,-0.1367822747796501,0.16072162851835595,-0.8510508264544386,0.39474111944744295,0.7828729445579391,ZIKV_vs_Control
ENSG00000005059,288.9812520312039,0.2214686188207454,0.2933648185638675,0.7549256243639527,0.4502936098259851,0.8184554504820292,ZIKV_vs_Control
ENSG00000005073,44.08266798650065,0.08314779725833775,0.5331995630684013,0.15594123292196166,0.8760793436854919,0.9728384524003115,ZIKV_vs_Control
ENSG00000005075,4302.567422673365,-0.32186986682256014,0.1686403427752127,-1.9086172473664444,0.056311485342272545,0.38729354635527113,ZIKV_vs_Control
ENSG00000005100,685.8387460515095,-0.13833947329090307,0.22726488331117875,-0.6087146913123573,0.5427135674059216,0.8657769553390623,ZIKV_vs_Control
ENSG00000005108,203.45840483950644,0.6693979395947321,0.3059472831433498,2.1879519004621777,0.028673106166348238,0.2858177040325223,ZIKV_vs_Control
ENSG00000005156,1449.1313478491454,0.14669362859746768,0.1848376152629694,0.7936351504468714,0.4274078630560688,0.8051898185906463,ZIKV_vs_Control
ENSG00000005175,2526.8981160290723,0.37232605632398535,0.17324984797311185,2.149070031979306,0.031628848908018335,0.2974416443295303,ZIKV_vs_Control
ENSG00000005187,363.64135106143,0.8202146421338941,0.26978849019926077,3.04021361892829,0.0023641040313573812,0.08414514580808097,ZIKV_vs_Control
ENSG00000005189,247.94309870814607,0.175948900296425,0.2712608209382257,0.6486336644114702,0.5165751906276698,0.8545930614904311,ZIKV_vs_Control
ENSG00000005194,5423.972951569531,-0.03642564568178056,0.160235587083693,-0.227325566965065,0.8201705939025776,0.9588367965041916,ZIKV_vs_Control
ENSG00000005206,118.56166697933975,0.6041522984991351,0.3903240792451197,1.5478222600756677,0.12166509554823272,0.5235301077728277,ZIKV_vs_Control
ENSG00000005238,22.441933009481648,0.7230710938179363,0.7497724923226137,0.9643873324533916,0.3348517707747346,0.7488312229431553,ZIKV_vs_Control
ENSG00000005243,80.18484482963667,0.16725398678098546,0.41090626564515687,0.40703683726599504,0.6839809327937689,0.9174593851492209,ZIKV_vs_Control
ENSG00000005249,55.42747798493615,0.11301821839828376,0.5192706797102423,0.2176479874838089,0.827703392041821,0.962142298593394,ZIKV_vs_Control
ENSG00000005302,254.95781076327685,0.12569919845594546,0.3203889144717172,0.39233317002621115,0.6948120580986163,0.9219209883451037,ZIKV_vs_Control
ENSG00000005339,257.4212403459301,0.2715791766550991,0.28154636032186514,0.9645984282823918,0.33474598695392377,0.7488312229431553,ZIKV_vs_Control
ENSG00000005379,3.3127230974916153,-2.2230402810304417,2.0966454865580126,-1.060284294737842,0.2890152819765357,,ZIKV_vs_Control
ENSG00000005421,1659.4370322718446,-0.10870542310623127,0.17260832653794933,-0.6297808760826582,0.5288379594451468,0.8595400013293903,ZIKV_vs_Control
ENSG00000005436,487.7092175130854,-0.07227061726384734,0.262766705245954,-0.2750371939100917,0.7832876631967978,0.9470158896305397,ZIKV_vs_Control
ENSG00000005448,265.2807800010233,0.38882815025316775,0.25988160532359716,1.4961741896622889,0.13460826865941006,0.545724612075402,ZIKV_vs_Control
ENSG00000005469,233.8296314867925,-0.43043622875930776,0.2743657709141999,-1.5688408482044742,0.11668502768248522,0.5162665128354048,ZIKV_vs_Control
ENSG00000005471,327.0170955008421,0.46284236966678105,0.27382804254863635,1.6902665094447826,0.09097697924497851,0.47168795846405426,ZIKV_vs_Control
ENSG00000005483,2901.443238326392,0.06314650070488216,0.18739166980238672,0.3369760287182088,0.7361349706741713,0.9340547517999019,ZIKV_vs_Control
ENSG00000005486,2819.9580916227687,0.08901710285894054,0.20810152185268693,0.42775805802109845,0.6688272757524354,0.9121078778145915,ZIKV_vs_Control
ENSG00000005700,1356.2228268076174,0.36814465384815714,0.2202559544672632,1.6714401875699334,0.09463476362251363,0.4810374937554321,ZIKV_vs_Control
ENSG00000005801,1752.075793836742,0.10797584564328981,0.20172593172698886,0.5352601161333178,0.5924700016042931,0.886633805596524,ZIKV_vs_Control
ENSG00000005810,674.5907589972812,-0.026973037441909854,0.20528193935962025,-0.13139508290915705,0.895462778211745,0.9777721494853112,ZIKV_vs_Control
ENSG00000005812,495.4646334296904,0.5007141049385182,0.2454005116079107,2.040395521825706,0.04131094757847841,0.33832863912451905,ZIKV_vs_Control
ENSG00000005844,61.881592000558626,-0.36272352758453785,0.4825072388553607,-0.7517473280712169,0.4522030227751277,0.8195420772627757,ZIKV_vs_Control
ENSG00000005882,149.44103821006314,-0.06409567398437307,0.357771758330434,-0.17915241349255695,0.8578180276580131,0.9704042108920791,ZIKV_vs_Control
ENSG00000005884,2.9233621039351245,-3.0923458756823368,2.157214906222497,-1.4334899442621365,0.1517178705978213,,ZIKV_vs_Control
ENSG00000005889,924.806537381359,-0.12079327759134718,0.2292703585285362,-0.5268595485548239,0.5982911265685585,0.887429257413567,ZIKV_vs_Control
ENSG00000005893,8599.390679674078,0.2658068488260705,0.1624511533139136,1.6362262957434153,0.1017922349594989,0.49362943259606384,ZIKV_vs_Control
ENSG00000005961,10.2015985296889,3.7319814960812705,1.3042968671920177,2.8612976002278865,0.00421910802665836,0.11536559403201489,ZIKV_vs_Control
ENSG00000005981,13.960471540277055,0.6187544640089176,0.9730770395370216,0.6358740766335558,0.5248585003744213,0.8581191164529239,ZIKV_vs_Control
ENSG00000006007,1155.6809358073913,-0.05707478592254972,0.22359962740709105,-0.2552543874263169,0.7985266268028822,0.952364629711494,ZIKV_vs_Control
ENSG00000006015,2179.6900948596763,-0.3889516203676743,0.1912577050039091,-2.0336520317428497,0.04198669175519657,0.3401331341943989,ZIKV_vs_Control
ENSG00000006016,1309.629567354058,-0.27578842627459266,0.19353133154629057,-1.4250324434347579,0.15414782306086766,0.5741583312946925,ZIKV_vs_Control
ENSG00000006025,14.839381270680308,0.39958620342351625,0.9412334945182788,0.424534619465517,0.6711759631226025,0.9133255100694812,ZIKV_vs_Control
ENSG00000006042,3597.1003191208656,-0.14601327190457658,0.16821926773042484,-0.8679937433716937,0.38539775777833407,0.7783163379163849,ZIKV_vs_Control
ENSG00000006062,38.981050216297724,0.22330306304973824,0.7036024444482143,0.3173710734118598,0.7509620536118279,0.9384105478472075,ZIKV_vs_Control
ENSG00000006118,231.7579739697896,-0.863613721392611,0.2972560091513308,-2.9052859986186235,0.0036691766195809284,0.1055108243197184,ZIKV_vs_Control
ENSG00000006125,2410.4760913162827,0.30725488711041626,0.21113661431135214,1.4552420863267397,0.14560225333793356,0.5625041484003382,ZIKV_vs_Control
ENSG00000006194,437.901343846479,0.04637325321636061,0.2331155567741826,0.19892817904590576,0.8423189263203689,0.9669158743927975,ZIKV_vs_Control
ENSG00000006210,459.6087392810419,0.1321659627342093,0.2311774356071482,0.5717078848422117,0.5675198917577589,0.8747803405009339,ZIKV_vs_Control
ENSG00000006282,937.502797609322,0.2230046761669703,0.2115697776782589,1.054047882519879,0.2918609954577933,0.7171550909362702,ZIKV_vs_Control
ENSG00000006327,4874.4344965528835,-0.06341227295663959,0.19580853921863728,-0.32384835313966703,0.7460528466594836,0.9364375847029348,ZIKV_vs_Control
ENSG00000006377,547.3367854525559,-0.6103060232903357,0.2590210388171498,-2.3562025157391475,0.018462849116582872,0.23759475777716982,ZIKV_vs_Control
ENSG00000006432,166.28358585806157,-0.2369570436246244,0.3326536103381254,-0.7123236792282809,0.4762643641927209,0.8323033031174014,ZIKV_vs_Control
ENSG00000006451,2619.2371051265686,-0.18992935241792983,0.1667914620870422,-1.1387234696630504,0.25481851056146976,0.6845245547389766,ZIKV_vs_Control
ENSG00000006453,1770.5380579565228,0.48818276607137906,0.20665162143575344,2.3623466522044767,0.01815965263965471,0.23567038437201124,ZIKV_vs_Control
ENSG00000006459,200.00053200508816,-0.22550910423146406,0.327281300827749,-0.6890375455643629,0.49079964055771985,0.8401102116578146,ZIKV_vs_Control
ENSG00000006468,165.45120640551715,0.15938600380085022,0.3086961589382835,0.5163200097760714,0.6056309230307344,0.8888298472447851,ZIKV_vs_Control
ENSG00000006530,1697.0567415365676,0.09054303707947935,0.16970812517843065,0.5335221102954419,0.593672209780089,0.8868771180917406,ZIKV_vs_Control
ENSG00000006534,104.55079981610004,0.3960299735166203,0.36793867543184544,1.0763477719535854,0.2817717509958221,0.7069856054507011,ZIKV_vs_Control
ENSG00000006555,87.65344437637592,-0.12567230192695128,0.4326713306967488,-0.29045673473344286,0.7714668453730018,0.9431219153166673,ZIKV_vs_Control
ENSG00000006576,259.2362424487619,0.04133355844633241,0.26170940481541105,0.15793684783886847,0.8745065620623382,0.9724205208206501,ZIKV_vs_Control
ENSG00000006606,9.012653828933528,-3.648777659737831,1.4092246956961056,-2.5892092800257576,0.009619661150006814,,ZIKV_vs_Control
ENSG00000006607,267.05703699276995,-0.36412643950005996,0.27496112905869685,-1.3242833295986673,0.18540896485734903,0.6126528429709839,ZIKV_vs_Control
ENSG00000006611,992.309449439344,-0.7462733446265374,0.20736396795636222,-3.5988573713229846,0.0003196184133807569,0.027007837825043377,ZIKV_vs_Control
ENSG00000006625,4622.139531511426,-0.20964917591295373,0.16516727056702385,-1.2693142848048664,0.20432899353551737,0.6359037908020132,ZIKV_vs_Control
ENSG00000006634,1499.7221815013406,-0.07183373598368513,0.19223695248421613,-0.37367288159430806,0.7086477034818488,0.9258592113198444,ZIKV_vs_Control
ENSG00000006638,63.6118828484696,-0.7688118790435591,0.45621270181455453,-1.6852048967195847,0.09194904665189395,0.4746902616084375,ZIKV_vs_Control
ENSG00000006652,5513.228214128406,0.7055800211534977,0.22720916625546636,3.1054205813165443,0.0019000863839782054,0.07454966833510769,ZIKV_vs_Control
ENSG00000006659,2.36668288333728,-2.5524266513357907,2.7730511490795657,-0.9204398022672591,0.3573429771109006,,ZIKV_vs_Control
ENSG00000006695,1181.571012220434,0.40221970148896896,0.20503471038301668,1.9617151688004404,0.04979565481516397,0.36446962793346266,ZIKV_vs_Control
ENSG00000006704,251.0125823148834,0.5964381738575864,0.29622336986434683,2.0134744065963486,0.044064744800503756,0.3457565072766561,ZIKV_vs_Control
ENSG00000006712,2163.6291557600707,-0.05363597433966191,0.17560126408343532,-0.3054418464446661,0.7600296546763843,0.9404767716037318,ZIKV_vs_Control
ENSG00000006715,721.216894353542,0.01955114992923428,0.20214825696209696,0.09671688602736825,0.9229512295880347,0.9823753930205802,ZIKV_vs_Control
ENSG00000006740,9.319212884957699,-0.9729352644866275,1.1177356697237795,-0.8704520136921677,0.38405343233194167,0.7775354669364426,ZIKV_vs_Control
ENSG00000006744,3073.895961280372,-0.2748708486587548,0.18788709556711872,-1.4629575694333032,0.14347898961522879,0.5593851389076792,ZIKV_vs_Control
ENSG00000006747,19.654858778754498,-2.871071314604857,1.2560829694072337,-2.285733812599786,0.022269835870866606,0.2584005508785354,ZIKV_vs_Control
ENSG00000006756,111.31407152178272,-0.4620080498912618,0.36317339919993,-1.2721417672909532,0.20332275341770156,0.6354683536328349,ZIKV_vs_Control
ENSG00000006757,677.9004877946945,-0.21910516872187982,0.22307480150052103,-0.9822049252002497,0.32599890167276324,0.7435348749656873,ZIKV_vs_Control
ENSG00000006831,972.4635705887514,-0.16914781446068938,0.18956269634889816,-0.8923053834883509,0.3722292695054964,0.7716736306005443,ZIKV_vs_Control
ENSG00000006837,78.65848316322099,0.321004282530029,0.45930934012277774,0.6988847264552066,0.48462407334939805,0.8357584536952437,ZIKV_vs_Control
ENSG00000007001,2.295471786873036,-2.071854407108581,2.351273044599238,-0.8811628287354936,0.37822969506953596,,ZIKV_vs_Control
ENSG00000007047,50.71853806349431,-0.5293890707088182,0.5756160562870688,-0.9196912854091818,0.35773410792517,0.760692227729461,ZIKV_vs_Control
ENSG00000007062,1447.41011021552,-0.07559722002310021,0.278027716909594,-0.271905336861368,0.7856948075702224,0.9476925840251154,ZIKV_vs_Control
ENSG00000007080,1785.9570730390524,-0.1250151157863286,0.17347394288464857,-0.7206564496516769,0.4711209133830996,0.8299207544006343,ZIKV_vs_Control
ENSG00000007168,1245.175857659054,0.38849474858307326,0.20314773440265413,1.912375492276214,0.05582804913561339,0.38629422395427326,ZIKV_vs_Control
ENSG00000007202,380.86415195424433,-0.9516016711339139,0.27156420163095424,-3.5041499042171456,0.00045806742748419707,0.032140081885030744,ZIKV_vs_Control
ENSG00000007216,7.259391257959802,-0.27268719107199463,2.0192189480239136,-0.13504587570300733,0.8925756029628247,,ZIKV_vs_Control
ENSG00000007255,3240.7399430359214,-0.3894693758371667,0.1859102258508625,-2.0949325087131014,0.036176992515627567,0.31721738826566975,ZIKV_vs_Control
ENSG00000007314,7.553539997642176,-4.446085146767345,1.7893924356146167,-2.4846898077113044,0.01296643636093086,,ZIKV_vs_Control
ENSG00000007341,646.4817888360044,0.43344581368435603,0.2409292406458935,1.799058563926719,0.07200941728168518,0.4246315550364595,ZIKV_vs_Control
ENSG00000007372,167.50941663414997,0.3003765207089532,0.3168564619169611,0.94798925321483,0.3431349252387238,0.7541726581165332,ZIKV_vs_Control
ENSG00000007376,465.9970506449706,-0.525291227450119,0.24557137792722483,-2.1390572137677597,0.032431035016206235,0.3012907443603609,ZIKV_vs_Control
ENSG00000007384,375.6999676356004,0.19606363526329104,0.25932219485543007,0.7560619150728493,0.4496120747773471,0.8177452903804034,ZIKV_vs_Control
ENSG00000007392,1144.3594162055942,-0.2157699269864964,0.224553747759779,-0.9608832145492435,0.33661089149929113,0.7496980000639658,ZIKV_vs_Control
ENSG00000007516,1.8373581645610373,-0.7382332131963024,2.7731788884564232,-0.26620468526904506,0.7900815748565453,,ZIKV_vs_Control
ENSG00000007520,1864.6910741570382,0.01262860548202133,0.2064466782342786,0.06117126993775221,0.9512228101389917,0.9890898751904876,ZIKV_vs_Control
ENSG00000007541,107.85170698876996,-0.018923618439764096,0.3738512424121043,-0.05061804347009279,0.9596298846457568,0.9903552293345185,ZIKV_vs_Control
ENSG00000007545,82.01542668407134,0.24694200589622942,0.42597138145073593,0.5797150152557574,0.5621068159585252,0.8733932669033228,ZIKV_vs_Control
ENSG00000007866,228.09801836182805,-0.03199977145570872,0.27306377470673254,-0.11718790414464941,0.9067111519670641,0.9793483789844869,ZIKV_vs_Control
ENSG00000007908,2.3630057229851618,1.5342347733838244,3.647029721506985,0.4206806334306113,0.67398830482538,,ZIKV_vs_Control
ENSG00000007923,1545.4196224786497,-0.0026944780636641423,0.18458504543436996,-0.014597488422333629,0.9883533029887673,0.9971610322371545,ZIKV_vs_Control
ENSG00000007933,17.66474816892316,-1.5530554299429637,1.1049121769788102,-1.405591740503325,0.15984539006257126,0.5806496566108477,ZIKV_vs_Control
ENSG00000007944,128.20902930188612,-0.09844143187271882,0.3604178208865255,-0.27313142183308486,0.7847521935597616,0.9472978369626152,ZIKV_vs_Control
ENSG00000007952,49.662022230370695,-2.7696628854947476,0.6659349486484463,-4.159059216093013,3.1956105392988455e-05,0.005860124500925089,ZIKV_vs_Control
ENSG00000007968,191.2368250183173,-1.8779855247811215,0.4594637501635633,-4.087342089800518,4.363434798347256e-05,0.007361550848291655,ZIKV_vs_Control
ENSG00000008018,50752.50526875318,-0.2343010470739689,0.16280320029516004,-1.4391673299369068,0.15010311928908263,0.5680621727829529,ZIKV_vs_Control
ENSG00000008083,341.2104419780539,0.16788984051574776,0.24119601686118317,0.6960721934822593,0.4863836194320732,0.8368668276410186,ZIKV_vs_Control
ENSG00000008086,70.76356719695741,0.06545172152218923,0.559583042528276,0.11696516253685782,0.9068876602101236,0.9793483789844869,ZIKV_vs_Control
ENSG00000008128,358.0997581935127,-0.1796547125235227,0.2629592801063163,-0.6832035456245811,0.4944782325066789,0.8412543297130699,ZIKV_vs_Control
ENSG00000008130,970.1662746454509,0.13823333781334238,0.186048264175606,0.7429971917548642,0.45748338062967375,0.8221348652112511,ZIKV_vs_Control
ENSG00000008196,2.2245717079967022,-1.5294196815256516,3.45839856528484,-0.4422334941026919,0.6583202510200099,,ZIKV_vs_Control
ENSG00000008226,2.916293184687971,-1.1382919512784215,2.3414755830375436,-0.4861429944111315,0.6268657853730877,,ZIKV_vs_Control
ENSG00000008256,67.99180624090468,0.855924344107424,0.44245275602962886,1.9344988418381714,0.05305182432300313,0.37606610426612846,ZIKV_vs_Control
ENSG00000008277,73.65387370690274,-0.5427229651211941,0.5338037369869397,-1.0167088154620254,0.30929197084290116,0.7288818047339832,ZIKV_vs_Control
ENSG00000008282,4961.620659843342,0.3105805782117958,0.18329746538925865,1.6944073806598092,0.09018789799466857,0.4691828637274294,ZIKV_vs_Control
ENSG00000008283,21.206328545615552,2.684225297438688,0.8863738671891148,3.028321791515529,0.0024591607185669826,0.08643437600613242,ZIKV_vs_Control
ENSG00000008294,874.8884821353612,0.25344970138241557,0.19539421682533203,1.297119768948847,0.19458998050736676,0.6238004201009378,ZIKV_vs_Control
ENSG00000008300,27.391342054824225,-0.4644849135594253,0.6831357740665472,-0.6799305953404481,0.49654840799009503,0.8414780362365343,ZIKV_vs_Control
ENSG00000008311,288.191778789714,0.5543341932904233,0.3048318211782307,1.8184918856168637,0.06898898581491672,0.41792214710357634,ZIKV_vs_Control
ENSG00000008323,262.17728002294353,-0.046672388858969176,0.2859067104413891,-0.1632434187603198,0.8703267814587351,0.971929356182969,ZIKV_vs_Control
ENSG00000008324,4732.19813443265,-0.2778642325086258,0.19652363258853747,-1.4138972949395432,0.15739206031406128,0.5778474495902403,ZIKV_vs_Control
